Call Received Date/Time,Incident ID,How Call was Rec'd,Nature Code Description,Location Address,Report Number Assigned to Event,Closing Disposition or Cancel Code
2/15/2023 12:18AM,230204679,W911,DISORDERLY CONDUCT,4551 TWAIN CIR,NA,CBC
2/15/2023 12:06AM,230204672,SELF,TRAFFIC STOP / ENFORCEMENT,700-BLK S DUFF AVE,NA,CIT
2/14/2023 11:59PM,230204670,SELF,TRAFFIC STOP / ENFORCEMENT,300-BLK E 7TH ST,NA,WAR
2/14/2023 11:59PM,230204668,PHONE,MEDICAL ASSIST/AMBULANCE CALL,3044 BURNHAM DR,NA,NRSP
2/14/2023 11:58PM,230204666,SELF,TRESPASS,3400 ROSS RD,NA,NOR
2/14/2023 11:51PM,230204662,PHONE,MOTORIST ASSISTANCE,S GRAND AVE/S 16TH ST,NA,UTL
2/14/2023 11:38PM,230204655,W911,MEDICAL ASSIST/AMBULANCE CALL,1516 BURNETT AVE,NA,NOR
2/14/2023 11:14PM,230204648,W911,MEDICAL ASSIST/AMBULANCE CALL,2108 PRAIRIE VIEW WEST,NA,NRSP
2/14/2023 10:24PM,230204630,PHONE,SUSPICIOUS PERSON/VEH/ACTIVITY,133-4 BEEDLE DR,NA,NOR
2/14/2023 10:10PM,230204627,PHONE,TRESPASS,2724 LINCOLN WAY,NA,ASC
2/14/2023 09:35PM,230204618,PHONE,SUSPICIOUS PERSON/VEH/ACTIVITY,500-103 MAIN ST,NA,ASC
2/14/2023 09:18PM,230204611,PHONE,MEDICAL ASSIST/AMBULANCE CALL,1225 ROOSEVELT AVE,NA,NRSP
2/14/2023 08:55PM,230204607,SELF,TRAFFIC STOP / ENFORCEMENT,221 S OAK AVE,23000601,ARR
2/14/2023 08:53PM,230204604,PHONE,MEDICAL ASSIST/AMBULANCE CALL,1320-602 GATEWAY HILLS PARK DR,NA,NRSP
2/14/2023 08:53PM,230204603,SELF,TRAFFIC STOP / ENFORCEMENT,200-BLK S DUFF AVE,NA,WAR
2/14/2023 08:45PM,230204601,PHONE,MEDICAL ASSIST/AMBULANCE CALL,1320-602 GATEWAY HILLS PARK DR,NA,NRSP
2/14/2023 08:40PM,230204599,SELF,TRAFFIC STOP / ENFORCEMENT,LINCOLN WAY/GRAND AVE,NA,WAR
2/14/2023 08:34PM,230204597,PHONE,EQUIPMENT/SIGN MALFUNCTION,CRYSTAL ST/S DUFF AVE,NA,ASC
2/14/2023 08:23PM,230204596,SELF,TRAFFIC STOP / ENFORCEMENT,LINCOLN WAY/N ELM AVE,NA,CIT
2/14/2023 08:06PM,230204595,SELF,TRAFFIC STOP / ENFORCEMENT,600-BLK S 16TH ST,NA,WAR
2/14/2023 08:00PM,230204594,PHONE,GENERAL ALARM BANK / RESIDENTI,2012 E 13TH ST,NA,CBC
2/14/2023 07:16PM,230204588,SELF,TRAFFIC STOP / ENFORCEMENT,N UNIVERSITY BLVD/HABER RD,NA,WAR
2/14/2023 06:18PM,230204575,PHONE,MOTOR VEH CRASH/PROP DAMAGE,2600 E 13TH ST,23000599,RPT
2/14/2023 05:32PM,230204568,PHONE,GENERAL ALARM BANK / RESIDENTI,2711 FORD ST,NA,BIL
2/14/2023 05:01PM,230204565,PHONE,MOTOR VEH CRASH/PROP DAMAGE,20TH ST/GRAND AVE,23000598,RPT
2/14/2023 04:45PM,230204560,PHONE,MOTOR VEH CRASH/PROP DAMAGE,6TH ST/N HAZEL AVE,23000597,RPT
2/14/2023 04:39PM,230204559,PHONE,RECKLESS DRIVER,S 16TH ST/S DUFF AVE,NA,UTL
2/14/2023 04:38PM,230204558,PHONE,DISORDERLY CONDUCT,4112-218 LINCOLN SWING,NA,NOR
2/14/2023 04:29PM,230204555,PHONE,CIVIL MATTER,2201 TIMBERLAND RD,NA,ASC
2/14/2023 04:19PM,230204552,PHONE,THEFT / FRAUD / FORGERY,2310 LINCOLN WAY,NA,NOR
2/14/2023 04:17PM,230204551,PHONE,JUVENILE TROUBLE,GRAND AVE/9TH ST,NA,UTL
2/14/2023 03:59PM,230204548,PHONE,SHOTS FIRED,ASH AVE/KNAPP ST,NA,NOR
2/14/2023 03:33PM,230204543,PHONE,TRESPASS,3218 ORION DR,23000596,RPT
2/14/2023 03:31PM,230204542,PHONE,TRAFFIC HAZARD,24TH ST/HAYES AVE,NA,TOT
2/14/2023 02:28PM,230204533,PHONE,MOTOR VEH CRASH/PROP DAMAGE,24TH ST/HAYES AVE,23000594,RPT
2/14/2023 02:09PM,230204528,PHONE,MEDICAL ASSIST/AMBULANCE CALL,3022-95 WESSEX DR,NA,DUP
2/14/2023 02:08PM,230204526,PHONE,THEFT / FRAUD / FORGERY,209-103 E 6TH ST,23000593,RPT
2/14/2023 01:04PM,230204513,PHONE,PRIVATE TOW,2519 CHAMBERLAIN ST,NA,PTOW
2/14/2023 12:14PM,230204494,PHONE,MEDICAL ASSIST/AMBULANCE CALL,3614-101 FALCON AVE,NA,DUP
2/14/2023 12:10PM,230204491,PHONE,MOTOR VEH CRASH/PROP DAMAGE,534 S DUFF AVE,23000591,RPT
2/14/2023 11:39AM,230204484,PHONE,CIVIL MATTER,3910-112 TRIPP ST,NA,ASC
2/14/2023 11:07AM,230204477,E911,MEDICAL ASSIST/AMBULANCE CALL,3300-248 GEORGE W CARVER AVE,NA,NRSP
2/14/2023 10:53AM,230204471,PHONE,HARASSMENT,1332-106 WALTON DR,23000590,RPT
2/14/2023 10:44AM,230204467,PHONE,MOTOR VEH CRASH/PROP DAMAGE,2701 GRAND AVE,NA,ASC
2/14/2023 10:41AM,230204465,PHONE,TRESPASS,611 CLARK AVE,23000589,RPT
2/14/2023 10:10AM,230204459,SELF,CITIZEN CONTACT,515 CLARK AVE,NA,ASC
2/14/2023 09:53AM,230204455,PHONE,CIVIL MATTER,LINCOLN WAY/S FRANKLIN AVE,NA,ASC
2/14/2023 09:27AM,230204447,E911,MEDICAL ASSIST/AMBULANCE CALL,2210 HAMILTON DR,NA,DUP
2/14/2023 08:43AM,230204440,PHONE,HIT & RUN PROPERTY DAMAGE,315 GRAND AVE,NA,NOR
2/14/2023 08:40AM,230204438,PHONE,TRESPASS,4320 WESTBROOK DR,NA,CBC
2/14/2023 08:40AM,230204436,SELF,PARKING ENFORCEMENT/COMPLAINT,1226 BURNETT AVE,NA,NOR
2/14/2023 06:48AM,230204408,PHONE,ANIMAL CALL,325 BILLY SUNDAY RD,NA,ASC
2/14/2023 03:44AM,230204387,PHONE,TESTING OR INSTALLING,1002 BROOKRIDGE AVE,NA,TEST
2/14/2023 02:32AM,230204381,E911,MEDICAL ASSIST/AMBULANCE CALL,2210 HAMILTON DR,NA,NRSP
2/14/2023 12:28AM,230204363,W911,SUSPICIOUS PERSON/VEH/ACTIVITY,3800 LINCOLN WAY,NA,UTL
2/14/2023 12:16AM,230204360,W911,HARASSMENT,4329-16 LINCOLN SWING,23000588,RPT
2/13/2023 09:14PM,230204330,W911,BURGLARY / ATTEMPTED BURGLARY,222 11TH ST,NA,ASC
2/13/2023 09:14PM,230204329,SELF,TRAFFIC STOP / ENFORCEMENT,LINCOLN WAY/BEACH AVE,NA,WAR
2/13/2023 08:39PM,230204321,PHONE,DISTURBANCE & NOISE PARTY,3215-219 PERIDOT AVE,NA,ASC
2/13/2023 08:09PM,230204316,PHONE,TRESPASS,517 E LINCOLN WAY,NA,ASC
2/13/2023 07:44PM,230204313,W911,RECKLESS DRIVER,2801 E 13TH ST,NA,UTL
2/13/2023 06:27PM,230204299,PHONE,CIVIL MATTER,1514 CALIFORNIA AVE,NA,ASC
2/13/2023 06:12PM,230204295,PHONE,CIVIL MATTER,700-109 SOUTH DAKOTA AVE,NA,ASC
2/13/2023 06:11PM,230204293,SELF,TRAFFIC STOP / ENFORCEMENT,LINCOLN WAY/THACKERAY AVE,NA,WAR
2/13/2023 06:03PM,230204291,PHONE,PARKING ENFORCEMENT/COMPLAINT,1022 N 3RD ST,NA,INFO
2/13/2023 06:01PM,230204289,W911,VIOLATION OF NO CONTACT ORDER,611 CLARK AVE,23000587,RPT
2/13/2023 05:51PM,230204287,PHONE,ANIMAL CALL,818 7TH ST,NA,UTL
2/13/2023 05:40PM,230204285,SELF,DISTURBANCE & NOISE PARTY,600 6TH ST,NA,ASC
2/13/2023 05:03PM,230204275,PHONE,SUSPICIOUS PERSON/VEH/ACTIVITY,600-BLK LINCOLN WAY,NA,UTL
2/13/2023 05:00PM,230204274,PHONE,EQUIPMENT/SIGN MALFUNCTION,13TH ST/DUFF AVE,NA,ASC
2/13/2023 04:55PM,230204271,PHONE,TRESPASS,318-225 E LINCOLN WAY,NA,ASC
2/13/2023 04:54PM,230204270,PHONE,EQUIPMENT/SIGN MALFUNCTION,13TH ST/GRAND AVE,NA,ACC
2/13/2023 04:44PM,230204267,PHONE,GENERAL ALARM BANK / RESIDENTI,114 5TH ST,NA,CFAL
2/13/2023 04:16PM,230204257,PHONE,MISSING PERSON / RUNAWAY,1409 RIDGEWOOD AVE,23000586,RPT
2/13/2023 04:06PM,230204254,E911,MEDICAL ASSIST/AMBULANCE CALL,3300-158 GEORGE W CARVER AVE,NA,NRSP
2/13/2023 04:03PM,230204252,PHONE,THEFT / FRAUD / FORGERY,1220 S DUFF AVE,23000585,RPT
2/13/2023 03:57PM,230204248,PHONE,MEDICAL ASSIST/AMBULANCE CALL,3510 LINCOLN WAY,NA,NRSP
2/13/2023 03:44PM,230204243,PHONE,MEDICAL ASSIST/AMBULANCE CALL,1325-200 COCONINO RD,NA,NRSP
2/13/2023 03:43PM,230204240,PHONE,MEDICAL ASSIST/AMBULANCE CALL,MAIN ST/NORTHWESTERN AVE,NA,INFO
2/13/2023 03:39PM,230204237,PHONE,MEDICAL ASSIST/AMBULANCE CALL,2810 THOMPSON DR,NA,NRSP
2/13/2023 03:38PM,230204236,PHONE,THEFT / FRAUD / FORGERY,620-A LINCOLN WAY,23000584,RPT
2/13/2023 03:11PM,230204231,PHONE,HIT & RUN PROPERTY DAMAGE,1111 DUFF AVE,23000583,RPT
2/13/2023 02:59PM,230204229,PHONE,BURGLARY TO MOTOR VEHICLE,815 N 2ND ST,23000582,RPT
2/13/2023 02:45PM,230204226,SELF,MOTORIST ASSISTANCE,528 S DUFF AVE,NA,NOR
2/13/2023 02:29PM,230204219,PHONE,THEFT / FRAUD / FORGERY,1717 LEDGES DR,23000580,RPT
2/13/2023 02:28PM,230204217,W911,MEDICAL ASSIST/AMBULANCE CALL,3408 HARCOURT DR,NA,DUP
2/13/2023 02:27PM,230204215,PHONE,HIT & RUN PROPERTY DAMAGE,3105 GRAND AVE,NA,NOR
2/13/2023 02:21PM,230204212,PHONE,THEFT / FRAUD / FORGERY,534 S DUFF AVE,23000581,RPT
2/13/2023 01:54PM,230204203,PHONE,MEDICAL ASSIST/AMBULANCE CALL,2507 SE 16TH ST,NA,DUP
2/13/2023 01:07PM,230204192,PHONE,PRIVATE TOW,4314 MARICOPA DR,NA,PTOW
2/13/2023 01:01PM,230204191,PHONE,BURGLARY TO MOTOR VEHICLE,LYNN AVE/KNAPP ST,23000579,RPT
2/13/2023 12:43PM,230204187,PHONE,CIVIL MATTER,534 S DUFF AVE,NA,NOR
2/13/2023 11:47AM,230204176,PHONE,MOTOR VEH CRASH/PROP DAMAGE,3000-BLK LINCOLN WAY,23000578,RPT
2/13/2023 11:45AM,230204174,PHONE,MEDICAL ASSIST/AMBULANCE CALL,4820-312 MORTENSEN RD,NA,DUP
2/13/2023 10:56AM,230204165,PHONE,EQUIPMENT/SIGN MALFUNCTION,301 CLARK AVE,NA,ACC
2/13/2023 10:47AM,230204163,PHONE,THEFT OF MOTOR VEHICLE,1428-103 WALTON DR,NA,ASC
2/13/2023 10:44AM,230204160,PHONE,MEDICAL ASSIST/AMBULANCE CALL,1313 CARROLL AVE,NA,ACC
2/13/2023 10:42AM,230204156,PHONE,MEDICAL ASSIST/AMBULANCE CALL,1313 CARROLL AVE,NA,ACC
2/13/2023 10:37AM,230204152,PHONE,MEDICAL ASSIST/AMBULANCE CALL,108 S 5TH ST,NA,DUP
2/13/2023 10:19AM,230204144,PHONE,CIVIL MATTER,1409 RIDGEWOOD AVE,NA,NOR
2/13/2023 10:13AM,230204140,W911,MEDICAL ASSIST/AMBULANCE CALL,3507 S DUFF AVE,NA,DUP
2/13/2023 09:37AM,230204125,PHONE,MEDICAL ASSIST/AMBULANCE CALL,1816 PHILADELPHIA ST,NA,DUP
2/13/2023 08:53AM,230204114,PHONE,MEDICAL ASSIST/AMBULANCE CALL,5125 SCHUBERT ST,NA,DUP
2/13/2023 08:44AM,230204106,PHONE,MEDICAL ASSIST/AMBULANCE CALL,302 S DUFF AVE,NA,DUP
2/13/2023 08:33AM,230204100,PHONE,BURGLARY / ATTEMPTED BURGLARY,1220 WALTON DR,23000577,RPT
2/13/2023 08:23AM,230204097,PHONE,CIVIL MATTER,3824-224 TRIPP ST,NA,ASC
2/13/2023 07:58AM,230204090,PHONE,HIT & RUN PROPERTY DAMAGE,1725 DAYTON AVE,23000576,RPT
2/13/2023 07:57AM,230204089,PHONE,SUSPICIOUS PERSON/VEH/ACTIVITY,4500-BLK CLEMENS BLVD,NA,NOR
2/13/2023 07:54AM,230204086,W911,MEDICAL ASSIST/AMBULANCE CALL,3300 GEORGE W CARVER AVE,NA,NRSP
2/13/2023 07:51AM,230204083,PHONE,ANIMAL CALL,500-BLK E LINCOLN WAY,NA,TOT
2/13/2023 07:04AM,230204071,PHONE,VANDALISM / CRIMINAL MISCHIEF,1609 NORTHWESTERN AVE,NA,NOR
2/13/2023 07:03AM,230204070,PHONE,PARKING ENFORCEMENT/COMPLAINT,E 13TH ST/GLENDALE AVE,NA,CIT
2/13/2023 06:57AM,230204068,PHONE,SUSPICIOUS PERSON/VEH/ACTIVITY,2910 WEST ST,NA,NOR
2/13/2023 06:21AM,230204065,PHONE,DISTURBANCE & NOISE PARTY,606-237 LUTHER DR,NA,CBC
2/13/2023 05:52AM,230204062,SELF,TRAFFIC STOP / ENFORCEMENT,DAYTON AVE/E LINCOLN WAY,NA,CIT
2/13/2023 03:12AM,230204050,SELF,TRESPASS,1605 6TH ST,NA,NOR
2/13/2023 01:22AM,230204033,W911,MEDICAL ASSIST/AMBULANCE CALL,2143 FRILEY RD,NA,NRSP
2/13/2023 12:37AM,230204025,PHONE,EQUIPMENT/SIGN MALFUNCTION,515 CLARK AVE,NA,INFO
2/13/2023 12:21AM,230204018,PHONE,PRIVATE TOW,225 HYLAND AVE,NA,PTOW
2/13/2023 12:13AM,230204016,PHONE,SUSPICIOUS PERSON/VEH/ACTIVITY,2021 POLK DR,NA,UTL
2/12/2023 11:47PM,230204012,W911,VANDALISM / CRIMINAL MISCHIEF,2338 LINCOLN WAY,NA,ASC
2/12/2023 10:53PM,230203993,SELF,TRAFFIC STOP / ENFORCEMENT,LINCOLN WAY/UNIVERSITY BLVD,NA,WAR
2/12/2023 10:51PM,230203991,PHONE,ANIMAL CALL,5200-BLK LINCOLN WAY,NA,ASC
2/12/2023 10:23PM,230203987,PHONE,MOTOR VEH CRASH/PROP DAMAGE,4800-BLK LINCOLN WAY,NA,INFO
2/12/2023 10:21PM,230203986,PHONE,HARASSMENT,2609-6 FERNDALE AVE,23000575,RPT
2/12/2023 09:51PM,230203980,SELF,TRAFFIC STOP / ENFORCEMENT,WELCH AVE/MORTENSEN PKWY,NA,WAR
2/12/2023 09:50PM,230203979,PHONE,DISORDERLY CONDUCT,709 CLARK AVE,23000573,RPT
2/12/2023 09:49PM,230203978,SELF,TRAFFIC STOP / ENFORCEMENT,640 LINCOLN WAY,NA,CIT
2/12/2023 09:48PM,230203977,PHONE,MOTOR VEH CRASH/PROP DAMAGE,3000-BLK LINCOLN WAY,23000574,RPT
2/12/2023 09:38PM,230203975,SELF,TRAFFIC STOP / ENFORCEMENT,MARSHALL AVE/LINCOLN WAY,NA,NOR
2/12/2023 09:21PM,230203972,SELF,TRAFFIC STOP / ENFORCEMENT,LINCOLN WAY/BEACH AVE,NA,WAR
2/12/2023 09:17PM,230203969,SELF,TRAFFIC STOP / ENFORCEMENT,LINCOLN WAY/CLARK AVE,NA,WAR
2/12/2023 08:46PM,230203967,SELF,TRAFFIC STOP / ENFORCEMENT,UNIVERSITY BLVD/US HIGHWAY 30 RAMP,NA,CIT
2/12/2023 08:38PM,230203965,SELF,TRAFFIC STOP / ENFORCEMENT,LINCOLN WAY/MARSHALL AVE,NA,WAR
2/12/2023 08:33PM,230203963,SELF,TRAFFIC STOP / ENFORCEMENT,4700-BLK LINCOLN WAY,NA,WAR
2/12/2023 08:29PM,230203961,SELF,TRAFFIC STOP / ENFORCEMENT,LINCOLN WAY/GRAND AVE,NA,CIT
2/12/2023 08:23PM,230203958,SELF,TRAFFIC STOP / ENFORCEMENT,NORTH DAKOTA AVE/ONTARIO ST,NA,WAR
2/12/2023 08:20PM,230203956,PHONE,GENERAL ASSAULT,528-7 WELCH AVE,23000572,RPT
2/12/2023 08:00PM,230203953,SELF,TRAFFIC STOP / ENFORCEMENT,LINCOLN WAY/CLARK AVE,NA,CIT
2/12/2023 07:47PM,230203949,SELF,TRAFFIC STOP / ENFORCEMENT,LINCOLN WAY/BEACH AVE,NA,WAR
2/12/2023 07:38PM,230203948,SELF,TRAFFIC STOP / ENFORCEMENT,LINCOLN WAY/SHERMAN AVE,NA,CIT
2/12/2023 07:19PM,230203943,W911,DISORDERLY CONDUCT,115-104 CRYSTAL ST,23000571,RPT
2/12/2023 07:10PM,230203939,SELF,TRAFFIC STOP / ENFORCEMENT,LINCOLN WAY/UNIVERSITY BLVD,NA,WAR
2/12/2023 07:02PM,230203937,PHONE,CIVIL MATTER,709 CLARK AVE,NA,ASC
2/12/2023 06:58PM,230203936,PHONE,LAW DEPARTMENT ASSIST,1409 RIDGEWOOD AVE,NA,ASC
2/12/2023 06:49PM,230203934,PHONE,MEDICAL ASSIST/AMBULANCE CALL,2135-101 COTTONWOOD RD,NA,NRSP
2/12/2023 06:44PM,230203931,PHONE,DISORDERLY CONDUCT,4327 CARTIER AVE,NA,ASC
2/12/2023 05:41PM,230203918,PHONE,MEDICAL ASSIST/AMBULANCE CALL,4809 UTAH DR,NA,NRSP
2/12/2023 05:12PM,230203914,PHONE,LAW DEPARTMENT ASSIST,416-311 BILLY SUNDAY RD,NA,NOR
2/12/2023 04:12PM,230203908,PHONE,911 HANG UP / INCOMPLETE CALL,1220 S DUFF AVE,NA,ASC
2/12/2023 04:09PM,230203906,PHONE,MOTORIST ASSISTANCE,LINCOLN WAY/SOUTH DAKOTA AVE,NA,ASC
2/12/2023 03:27PM,230203898,PHONE,VANDALISM / CRIMINAL MISCHIEF,200-BLK FOUNTAIN VIEW DR,23000570,RPT
2/12/2023 03:09PM,230203895,PHONE,HIT & RUN PROPERTY DAMAGE,640 LINCOLN WAY,23000569,RPT
2/12/2023 02:39PM,230203889,W911,SCAM,2920 WOODLAND ST,23000568,RPT
2/12/2023 02:32PM,230203888,PHONE,PRIVATE TOW,1407 S GRAND AVE,NA,PTOW
2/12/2023 02:29PM,230203886,PHONE,PRIVATE TOW,1717 S GRAND AVE,NA,PTOW
2/12/2023 02:17PM,230203884,PHONE,PRIVATE TOW,601 S 17TH ST,NA,PTOW
2/12/2023 02:04PM,230203883,PHONE,MOTOR VEH CRASH/PROP DAMAGE,BUCHANAN DR/HOOVER AVE,23000567,RPT
2/12/2023 01:54PM,230203880,WALK,HARASSMENT,703 BURNETT AVE,23000566,RPT
2/12/2023 12:35PM,230203866,W911,MEDICAL ASSIST/AMBULANCE CALL,515 DOUGLAS AVE,NA,ASC
2/12/2023 12:22PM,230203862,PHONE,TRAFFIC HAZARD,DUFF AVE/LINCOLN WAY,NA,NOR
2/12/2023 10:30AM,230203846,PHONE,PARKING ENFORCEMENT/COMPLAINT,4625 STEINBECK ST,NA,NOR
2/12/2023 10:28AM,230203845,PHONE,ANIMAL CALL,5205 GRAND AVE,NA,INFO
