Call Received Date/Time,Incident ID,How Call was Rec'd,Nature Code Description,Location Address,Report Number Assigned to Event,Closing Disposition or Cancel Code
1/21/2022 10:10PM,220105346,PHONE,GENERAL ASSAULT,703 BURNETT AVE,22000260,RPT
1/21/2022 09:54PM,220105345,PHONE,DISORDERLY CONDUCT,140-BLK SHELDON AVE,NA,NOR
1/21/2022 09:45PM,220105343,SELF,TRAFFIC STOP / ENFORCEMENT,716 LINCOLN WAY,NA,WAR
1/21/2022 09:35PM,220105341,PHONE,PARKING ENFORCEMENT/COMPLAINT,327 WASHINGTON AVE,NA,NOR
1/21/2022 09:17PM,220105338,PHONE,MEDICAL ASSIST/AMBULANCE CALL,1921 AMES HIGH DR,NA,NRSP
1/21/2022 08:58PM,220105334,PHONE,DISTURBANCE & NOISE PARTY,4912 MORTENSEN RD,NA,CBC
1/21/2022 08:55PM,220105333,PHONE,TRESPASS,111 DUFF AVE,NA,NOR
1/21/2022 08:18PM,220105325,PHONE,HARASSMENT,3008 OAKLAND ST,NA,NOR
1/21/2022 08:14PM,220105323,SELF,TRAFFIC STOP / ENFORCEMENT,S 16TH ST/S GRAND AVE,NA,CIT
1/21/2022 08:11PM,220105322,PHONE,PARKING ENFORCEMENT/COMPLAINT,MELROSE AVE/HUNZIKER DR,NA,NOR
1/21/2022 07:52PM,220105316,SELF,TRAFFIC STOP / ENFORCEMENT,146 MM US HIGHWAY 30 E,NA,CIT
1/21/2022 07:47PM,220105314,PHONE,MEDICAL ASSIST/AMBULANCE CALL,534 S DUFF AVE,NA,NRSP
1/21/2022 07:40PM,220105311,PHONE,MEDICAL ASSIST/AMBULANCE CALL,E 2ND ST/DUFF AVE,NA,DUP
1/21/2022 07:39PM,220105309,SELF,TRAFFIC STOP / ENFORCEMENT,146 MM US HIGHWAY 30 E,NA,CIT
1/21/2022 07:33PM,220105307,PHONE,GENERAL ASSAULT,129 KINGSBURY AVE,22000257,RPT
1/21/2022 07:20PM,220105302,PHONE,TRAFFIC STOP / ENFORCEMENT,312 MAIN ST,NA,CIT
1/21/2022 07:16PM,220105301,WALK,CIVIL MATTER,2622-101 STANGE RD,NA,NOR
1/21/2022 07:16PM,220105300,SELF,TRAFFIC STOP / ENFORCEMENT,146 MM US HIGHWAY 30 E,NA,CIT
1/21/2022 07:03PM,220105296,SELF,TRAFFIC STOP / ENFORCEMENT,800-BLK E LINCOLN WAY,NA,WAR
1/21/2022 06:58PM,220105294,PHONE,PARKING ENFORCEMENT/COMPLAINT,S 2ND ST/S SHERMAN AVE,NA,NOR
1/21/2022 06:49PM,220105288,SELF,TRAFFIC STOP / ENFORCEMENT,LINCOLN WAY/GRAND AVE,NA,CIT
1/21/2022 06:13PM,220105283,PHONE,PARKING ENFORCEMENT/COMPLAINT,2420 LINCOLN WAY,NA,NOR
1/21/2022 05:53PM,220105278,PHONE,THEFT / FRAUD / FORGERY,1108 S 4TH ST,22000258,RPT
1/21/2022 05:48PM,220105275,PHONE,MEDICAL ASSIST/AMBULANCE CALL,2801-1015 GRAND AVE,NA,NRSP
1/21/2022 05:07PM,220105269,PHONE,ANIMAL CALL,321 S 3RD ST,NA,UTL
1/21/2022 05:00PM,220105266,PHONE,MOTORIST ASSISTANCE,STANGE RD/24TH ST,NA,NOR
1/21/2022 04:52PM,220105265,PHONE,RECKLESS DRIVER,LINCOLN WAY/WILDER AVE,NA,UTL
1/21/2022 04:40PM,220105264,PHONE,HIT & RUN PROPERTY DAMAGE,1921 AMES HIGH DR,22000256,RPT
1/21/2022 04:26PM,220105263,PHONE,PRIVATE TOW,2520 CHAMBERLAIN ST,NA,PTOW
1/21/2022 03:53PM,220105257,SELF,TRAFFIC STOP / ENFORCEMENT,S 16TH ST/UNIVERSITY BLVD,NA,WAR
1/21/2022 03:48PM,220105256,SELF,MOTORIST ASSISTANCE,LINCOLN WAY/STANTON AVE,NA,ASC
1/21/2022 03:47PM,220105255,PHONE,THEFT / FRAUD / FORGERY,2609 FERNDALE AVE,22000255,RPT
1/21/2022 03:44PM,220105254,PHONE,MOTOR VEH CRASH/PROP DAMAGE,1900-BLK BEL AIR DR,22000253,RPT
1/21/2022 03:39PM,220105252,PHONE,PARKING ENFORCEMENT/COMPLAINT,2408 MELROSE AVE,NA,CIT
1/21/2022 03:15PM,220105251,WALK,HARASSMENT,2917 DIAMOND ST,22000254,RPT
1/21/2022 02:10PM,220105236,PHONE,SCAM,1526 IDAHO AVE,NA,ASC
1/21/2022 01:38PM,220105222,PHONE,SUSPICIOUS PERSON/VEH/ACTIVITY,1118 GRAND AVE,NA,NOR
1/21/2022 01:21PM,220105220,SELF,ANIMAL CALL,527 E LINCOLN WAY,NA,NOR
1/21/2022 01:20PM,220105219,SELF,PARKING ENFORCEMENT/COMPLAINT,408 S FRANKLIN AVE,NA,NOR
1/21/2022 01:09PM,220105216,SELF,TRAFFIC STOP / ENFORCEMENT,S 4TH ST/S GRAND AVE,NA,CIT
1/21/2022 01:06PM,220105215,PHONE,THEFT / FRAUD / FORGERY,110-1 AIRPORT RD,22000252,RPT
1/21/2022 12:50PM,220105210,SELF,PARKING ENFORCEMENT/COMPLAINT,402 S FRANKLIN AVE,22000251,RPT
1/21/2022 12:35PM,220105206,PHONE,PRIVATE TOW,800 PINON DR,NA,PTOW
1/21/2022 12:29PM,220105205,PHONE,HARASSMENT,1315-208 MAYFIELD DR,NA,ASC
1/21/2022 12:01PM,220105203,PHONE,MEDICAL ASSIST/AMBULANCE CALL,4613 TWAIN ST,NA,NRSP
1/21/2022 11:52AM,220105200,PHONE,MEDICAL ASSIST/AMBULANCE CALL,4610 TWAIN ST,NA,NRSP
1/21/2022 11:43AM,220105197,PHONE,MEDICAL ASSIST/AMBULANCE CALL,2018 BURNETT AVE,NA,NRSP
1/21/2022 11:38AM,220105195,PHONE,PARKING ENFORCEMENT/COMPLAINT,DONALD ST/STANTON AVE,NA,UTL
1/21/2022 11:15AM,220105190,PHONE,MOTOR VEH CRASH/PROP DAMAGE,MORTENSEN PKWY/UNIVERSITY BLVD,22000250,RPT
1/21/2022 11:03AM,220105184,PHONE,GENERAL ALARM BANK / RESIDENTI,402 MAIN ST,NA,CFAL
1/21/2022 10:53AM,220105181,PHONE,PARKING ENFORCEMENT/COMPLAINT,3811 TRIPP ST,NA,NOR
1/21/2022 10:30AM,220105176,SELF,TRAFFIC STOP / ENFORCEMENT,1500-BLK BURNETT AVE,NA,CIT
1/21/2022 10:22AM,220105174,PHONE,TRESPASS,303 WELCH AVE,NA,NOR
1/21/2022 10:17AM,220105173,PHONE,SUSPICIOUS PERSON/VEH/ACTIVITY,S KELLOGG AVE/LINCOLN WAY,NA,UTL
1/21/2022 09:55AM,220105164,PHONE,MEDICAL ASSIST/AMBULANCE CALL,3219-105 ROY KEY AVE,NA,NRSP
1/21/2022 09:13AM,220105158,PHONE,BURGLARY / ATTEMPTED BURGLARY,1016 S DUFF AVE,22000249,RPT
1/21/2022 08:57AM,220105156,PHONE,DISORDERLY CONDUCT,603 S 16TH ST,NA,NOR
1/21/2022 08:52AM,220105152,PHONE,MOTORIST ASSISTANCE,S 16TH ST/S DUFF AVE,NA,NOR
1/21/2022 07:52AM,220105140,PHONE,PARKING ENFORCEMENT/COMPLAINT,900-BLK TENNYSON AVE,NA,NOR
1/21/2022 07:32AM,220105137,E911,MEDICAL ASSIST/AMBULANCE CALL,2715 CLEVELAND DR,NA,NRSP
1/21/2022 02:52AM,220105116,W911,MEDICAL ASSIST/AMBULANCE CALL,1521-401 S GRAND AVE,NA,NRSP
1/21/2022 02:45AM,220105113,W911,DISORDERLY CONDUCT,4403-4 ONTARIO ST,NA,NOR
1/21/2022 02:35AM,220105110,PHONE,OPERATING WHILE INTOXICATED,US HIGHWAY 30/S DUFF AVE,22000248,ARR
1/21/2022 02:14AM,220105109,PHONE,MOTORIST ASSISTANCE,636 LINCOLN WAY,NA,ASC
1/21/2022 01:32AM,220105105,PHONE,HARASSMENT,1828-4 DOUGLAS AVE,22000247,RPT
1/21/2022 01:03AM,220105098,W911,MEDICAL ASSIST/AMBULANCE CALL,2923-1 WOODLAND ST,NA,NRSP
1/20/2022 11:56PM,220105085,W911,ELEVATOR ASSIST,119 STANTON AVE,NA,NRSP
1/20/2022 11:56PM,220105084,PHONE,SUSPICIOUS PERSON/VEH/ACTIVITY,221 SHELDON AVE,NA,NOR
1/20/2022 11:54PM,220105083,PHONE,CIVIL MATTER,4301-16 LINCOLN SWING,NA,NOR
1/20/2022 11:48PM,220105077,SELF,MEDICAL ASSIST/AMBULANCE CALL,109 WELCH AVE,NA,NOR
1/20/2022 11:46PM,220105075,PHONE,POSSESSION UNDERAGE,109 WELCH AVE,NA,NOR
1/20/2022 11:44PM,220105073,PHONE,PRIVATE TOW,2420 LINCOLN WAY,NA,PTOW
1/20/2022 11:39PM,220105072,SELF,POSSESSION UNDERAGE,121 WELCH AVE,NA,NOR
1/20/2022 11:28PM,220105070,PHONE,SAFETY ESCORT,129 HAYWARD AVE,NA,DUP
1/20/2022 10:03PM,220105040,PHONE,PRIVATE TOW,1206 S 4TH ST,NA,PTOW
1/20/2022 09:47PM,220105038,PHONE,MOTORIST ASSISTANCE,534 S DUFF AVE,NA,CBC
1/20/2022 09:41PM,220105036,SELF,TRAFFIC STOP / ENFORCEMENT,LINCOLN WAY/N RUSSELL AVE,NA,WAR
1/20/2022 09:14PM,220105032,W911,911 HANG UP / INCOMPLETE CALL,126-201 S KELLOGG AVE,NA,NOR
1/20/2022 09:08PM,220105030,PHONE,PARKING ENFORCEMENT/COMPLAINT,300-BLK WASHINGTON AVE,NA,INFO
1/20/2022 09:00PM,220105029,PHONE,PARKING ENFORCEMENT/COMPLAINT,200-BLK S SHERMAN AVE,NA,INFO
1/20/2022 08:44PM,220105028,PHONE,PARKING ENFORCEMENT/COMPLAINT,100-BLK KINGSBURY AVE,NA,INFO
1/20/2022 08:34PM,220105027,PHONE,PARKING ENFORCEMENT/COMPLAINT,100-BLK KINGSBURY AVE,NA,NOR
1/20/2022 08:24PM,220105022,PHONE,HIT & RUN PROPERTY DAMAGE,1222 S 4TH ST,22000246,RPT
1/20/2022 08:18PM,220105021,PHONE,PARKING ENFORCEMENT/COMPLAINT,600-BLK KEN MARIL RD,NA,NOR
1/20/2022 07:58PM,220105018,PHONE,PARKING ENFORCEMENT/COMPLAINT,700-BLK CRYSTAL ST,NA,INFO
1/20/2022 07:51PM,220105015,PHONE,JUVENILE TROUBLE,2011-106 PRAIRIE VIEW WEST,NA,UTL
1/20/2022 07:29PM,220105012,PHONE,PARKING ENFORCEMENT/COMPLAINT,200-BLK E 14TH ST,NA,INFO
1/20/2022 07:12PM,220105005,PHONE,PARKING ENFORCEMENT/COMPLAINT,4000-BLK TORONTO ST,NA,INFO
1/20/2022 07:01PM,220105004,PHONE,EQUIPMENT/SIGN MALFUNCTION,S GRAND AVE/S 16TH ST,NA,INFO
1/20/2022 06:48PM,220104996,PHONE,MOTORIST ASSISTANCE,129 HAYWARD AVE,NA,DUP
1/20/2022 06:48PM,220104992,PHONE,MEDICAL ASSIST/AMBULANCE CALL,3301-15 STANGE RD,NA,NRSP
1/20/2022 06:45PM,220104990,PHONE,SCAM,2118 SUNSET DR,22000245,RPT
1/20/2022 06:36PM,220104989,PHONE,PARKING ENFORCEMENT/COMPLAINT,2417 FERNDALE AVE,NA,INFO
1/20/2022 06:28PM,220104987,PHONE,MOTORIST ASSISTANCE,UNIVERSITY BLVD/S 4TH ST,NA,TOT
1/20/2022 05:55PM,220104985,PHONE,TRAFFIC HAZARD,MORTENSEN PKWY/ASH AVE,NA,UTL
1/20/2022 05:33PM,220104979,PHONE,DISORDERLY CONDUCT,1308-203 WALTON DR,NA,NOR
1/20/2022 05:33PM,220104979,PHONE,DISORDERLY CONDUCT,1308-203 WALTON DR,NA,NOR
1/20/2022 04:34PM,220104970,PHONE,MOTORIST ASSISTANCE,US HIGHWAY 30/UNIVERSITY BLVD,NA,INFO
1/20/2022 04:27PM,220104968,PHONE,PARKING ENFORCEMENT/COMPLAINT,300-BLK E 14TH ST,NA,INFO
1/20/2022 04:14PM,220104964,PHONE,BURGLARY / ATTEMPTED BURGLARY,1400-209 COCONINO RD,22000244,RPT
1/20/2022 03:57PM,220104961,PHONE,MEDICAL ASSIST/AMBULANCE CALL,2415-102 BRISTOL DR,NA,NRSP
1/20/2022 03:55PM,220104959,PHONE,PARKING ENFORCEMENT/COMPLAINT,5400-BLK TENNESSEE ST,NA,INFO
1/20/2022 03:51PM,220104957,SELF,TRAFFIC STOP / ENFORCEMENT,LINCOLN WAY/LYNN AVE,NA,WAR
1/20/2022 03:42PM,220104956,PHONE,THEFT / FRAUD / FORGERY,3317 CULLEN DR,22000243,RPT
1/20/2022 03:37PM,220104955,PHONE,PARKING ENFORCEMENT/COMPLAINT,4000-BLK TORONTO ST,NA,INFO
1/20/2022 03:32PM,220104954,SELF,TRAFFIC STOP / ENFORCEMENT,100-BLK S WALNUT AVE,NA,CIT
1/20/2022 03:28PM,220104953,PHONE,PARKING ENFORCEMENT/COMPLAINT,1500 DELAWARE AVE,NA,INFO
1/20/2022 03:06PM,220104945,PHONE,PRIVATE TOW,208 S HYLAND AVE,NA,PTOW
1/20/2022 02:44PM,220104941,PHONE,THEFT / FRAUD / FORGERY,801 LINCOLN WAY,22000241,RPT
1/20/2022 02:37PM,220104937,PHONE,EQUIPMENT/SIGN MALFUNCTION,200-BLK WELCH AVE,NA,UTL
1/20/2022 01:24PM,220104923,PHONE,GENERAL ALARM BANK / RESIDENTI,3413 AURORA AVE,NA,BIL
1/20/2022 01:14PM,220104922,PHONE,PARKING ENFORCEMENT/COMPLAINT,902 PINON DR,NA,ASC
1/20/2022 12:47PM,220104916,PHONE,PARKING ENFORCEMENT/COMPLAINT,4600-BLK HUTCHISON ST,NA,ASC
1/20/2022 12:24PM,220104914,PHONE,MEDICAL ASSIST/AMBULANCE CALL,3440-203 GRAND AVE,NA,NRSP
1/20/2022 11:46AM,220104904,PHONE,HARASSMENT,410 FAULKNER CT,22000240,RPT
1/20/2022 11:46AM,220104902,SELF,PARKING ENFORCEMENT/COMPLAINT,1322 CURTISS AVE,NA,ASC
1/20/2022 10:21AM,220104880,PHONE,PARKING ENFORCEMENT/COMPLAINT,400-BLK STANTON AVE,NA,ASC
1/20/2022 10:18AM,220104878,PHONE,PARKING ENFORCEMENT/COMPLAINT,1300-BLK IOWA CIR,NA,ASC
1/20/2022 09:27AM,220104870,PHONE,SCAM,1110 ARIZONA AVE,22000238,RPT
1/20/2022 09:11AM,220104865,PHONE,BURGLARY / ATTEMPTED BURGLARY,303-105 WELCH AVE,22000239,RPT
1/20/2022 09:10AM,220104863,PHONE,MEDICAL ASSIST/AMBULANCE CALL,1618 GOLDEN ASPEN DR,NA,NRSP
1/20/2022 08:48AM,220104858,PHONE,LAW DEPARTMENT ASSIST,127-202 WELCH AVE,NA,NOR
1/20/2022 08:48AM,220104857,PHONE,MOTOR VEH CRASH/PROP DAMAGE,MORTENSEN RD/WILDER BLVD,NA,ASC
1/20/2022 08:39AM,220104855,PHONE,MOTORIST ASSISTANCE,6TH ST/DUFF AVE,NA,ASC
1/20/2022 08:18AM,220104849,PHONE,MEDICAL ASSIST/AMBULANCE CALL,3715-103 GRAYHAWK AVE,NA,NRSP
1/20/2022 08:11AM,220104846,PHONE,LAW DEPARTMENT ASSIST,515 CLARK AVE,NA,NOR
1/20/2022 08:06AM,220104845,PHONE,THEFT / FRAUD / FORGERY,124 SONDROL AVE,NA,ASC
1/20/2022 08:05AM,220104842,PHONE,TESTING OR INSTALLING,132 WELCH AVE,NA,TEST
1/20/2022 05:36AM,220104818,W911,DISTURBANCE & NOISE PARTY,218-10 S WALNUT AVE,NA,NOR
1/20/2022 02:35AM,220104796,PHONE,ANIMAL CALL,1717 S GRAND AVE,NA,NOR
1/20/2022 02:01AM,220104788,PHONE,DISORDERLY CONDUCT,221-215 CRYSTAL ST,NA,NOR
1/20/2022 12:34AM,220104779,W911,MEDICAL ASSIST/AMBULANCE CALL,4210-8 LINCOLN SWING,NA,NRSP
1/20/2022 12:25AM,220104777,PHONE,DISTURBANCE & NOISE PARTY,320-102 STANTON AVE,NA,WAR
1/19/2022 11:56PM,220104773,W911,DISORDERLY CONDUCT,4027 LINCOLN WAY,NA,NOR
1/19/2022 10:50PM,220104764,PHONE,RECKLESS DRIVER,US HIGHWAY 30/S DAYTON AVE,NA,INFO
1/19/2022 10:50PM,220104763,PHONE,DISTURBANCE & NOISE PARTY,240-18 RAPHAEL AVE,NA,NOR
1/19/2022 10:35PM,220104757,PHONE,LAW DEPARTMENT ASSIST,2101-204 OAKWOOD RD,NA,REF
1/19/2022 10:13PM,220104756,PHONE,SUSPICIOUS PERSON/VEH/ACTIVITY,5603 WESTFIELD DR,NA,UTL
1/19/2022 09:50PM,220104753,PHONE,GENERAL ALARM BANK / RESIDENTI,238 ALEXANDER AVE,NA,BIL
1/19/2022 09:38PM,220104752,PHONE,DISTURBANCE & NOISE PARTY,2300-510 LINCOLN WAY,NA,ASC
1/19/2022 09:17PM,220104750,SELF,BUS VIOLATION,500-BLK S 4TH ST,NA,ASC
1/19/2022 09:11PM,220104748,PHONE,SUSPICIOUS PERSON/VEH/ACTIVITY,632 20TH ST,NA,UTL
1/19/2022 09:09PM,220104747,SELF,MOTORIST ASSISTANCE,SOUTH DAKOTA AVE/MORTENSEN RD,NA,ASC
1/19/2022 07:34PM,220104727,PHONE,PRIVATE TOW,208 S HYLAND AVE,NA,PTOW
1/19/2022 07:02PM,220104717,PHONE,MEDICAL ASSIST/AMBULANCE CALL,2525-102 BOBCAT DR,NA,NRSP
1/19/2022 06:50PM,220104715,PHONE,DISORDERLY CONDUCT,527-115 E LINCOLN WAY,NA,NOR
1/19/2022 06:50PM,220104715,PHONE,DISORDERLY CONDUCT,527-115 E LINCOLN WAY,NA,NOR
1/19/2022 06:20PM,220104710,PHONE,DISORDERLY CONDUCT,703 BURNETT AVE,NA,NOR
1/19/2022 06:02PM,220104707,SELF,MOTORIST ASSISTANCE,1200-BLK DUFF AVE,NA,NOR
1/19/2022 05:35PM,220104701,PHONE,EQUIPMENT/SIGN MALFUNCTION,207-201 WELCH AVE,NA,INFO
1/19/2022 05:29PM,220104698,PHONE,PARKING ENFORCEMENT/COMPLAINT,2821 WOOD ST,NA,NOR
1/19/2022 05:24PM,220104696,PHONE,MISSING PERSON / RUNAWAY,223-305 CRYSTAL ST,NA,ASC
1/19/2022 04:58PM,220104690,PHONE,TRESPASS,3500-101 UNIVERSITY BLVD,22000235,RPT
1/19/2022 04:43PM,220104685,PHONE,PARKING ENFORCEMENT/COMPLAINT,538 E 2ND ST,NA,NOR
1/19/2022 04:34PM,220104682,PHONE,BURGLARY / ATTEMPTED BURGLARY,2142 SUNSET DR,22000236,RPT
1/19/2022 04:29PM,220104677,SELF,CITIZEN CONTACT,515 CLARK AVE,NA,NOR
1/19/2022 04:06PM,220104669,PHONE,HARASSMENT,1006-69 S DAYTON PL,22000237,RPT
1/19/2022 03:58PM,220104665,PHONE,HARASSMENT,3500-101 UNIVERSITY BLVD,NA,ASC
1/19/2022 03:34PM,220104660,PHONE,MOTOR VEH CRASH/PROP DAMAGE,SUMMIT AVE/CRESCENT ST,22000234,RPT
1/19/2022 03:15PM,220104653,PHONE,MEDICAL ASSIST/AMBULANCE CALL,1330 NIXON CIR,NA,NRSP
1/19/2022 03:06PM,220104648,PHONE,911 HANG UP / INCOMPLETE CALL,820 MILLER AVE,NA,NOR
1/19/2022 03:03PM,220104647,PHONE,THEFT / FRAUD / FORGERY,3526 GRAND AVE,22000233,RPT
1/19/2022 03:01PM,220104646,PHONE,ANIMAL CALL,1522 ROOSEVELT AVE,NA,TOT
1/19/2022 02:21PM,220104642,PHONE,CIVIL MATTER,2507 SE 16TH ST,NA,REF
1/19/2022 02:00PM,220104641,PHONE,MOTOR VEH CRASH/PROP DAMAGE,137 S WILMOTH AVE,NA,NOR
1/19/2022 12:51PM,220104632,PHONE,MOTORIST ASSISTANCE,3300 E LINCOLN WAY,NA,ASC
1/19/2022 12:38PM,220104627,PHONE,MEDICAL ASSIST/AMBULANCE CALL,421-213 STONEHAVEN DR,NA,NRSP
1/19/2022 12:00PM,220104622,PHONE,MOTOR VEH CRASH/PROP DAMAGE,1111 DUFF AVE,22000232,RPT
1/19/2022 11:58AM,220104620,PHONE,MOTORIST ASSISTANCE,4200-BLK MORTENSEN RD,NA,NOR
1/19/2022 11:54AM,220104619,PHONE,PRIVATE TOW,2402 LINCOLN WAY,NA,DUP
1/19/2022 10:37AM,220104609,PHONE,VANDALISM / CRIMINAL MISCHIEF,914 16TH ST,22000230,RPT
1/19/2022 10:28AM,220104602,PHONE,MOTORIST ASSISTANCE,GRAND AVE/20TH ST,NA,NOR
1/19/2022 10:07AM,220104600,PHONE,MOTORIST ASSISTANCE,BEACH AVE/LINCOLN WAY,NA,NOR
1/19/2022 10:02AM,220104598,SELF,TRAFFIC STOP / ENFORCEMENT,4300-BLK ONTARIO ST,NA,CIT
1/19/2022 09:47AM,220104591,PHONE,CIVIL MATTER,515 CLARK AVE,NA,NAT
1/19/2022 09:47AM,220104590,PHONE,PARKING ENFORCEMENT/COMPLAINT,1300-BLK IOWA CIR,NA,NOR
1/19/2022 09:34AM,220104589,PHONE,THEFT / FRAUD / FORGERY,515 CLARK AVE,22000229,RPT
1/19/2022 09:30AM,220104587,PHONE,PRIVATE TOW,2402 LINCOLN WAY,NA,PTOW
1/19/2022 09:23AM,220104584,SELF,TRAFFIC STOP / ENFORCEMENT,129 S DUFF AVE,NA,WAR
1/19/2022 09:19AM,220104581,PHONE,SUSPICIOUS PERSON/VEH/ACTIVITY,108 SHERMAN AVE,NA,NOR
1/19/2022 09:12AM,220104578,PHONE,PRIVATE TOW,429 S DUFF AVE,NA,PTOW
1/19/2022 09:02AM,220104571,PHONE,SUSPICIOUS PERSON/VEH/ACTIVITY,RIDGETOP RD/ALDERWOOD CIR,NA,NOR
1/19/2022 08:45AM,220104568,SELF,TRAFFIC STOP / ENFORCEMENT,UNIVERSITY BLVD/US HIGHWAY 30 RAMP,NA,CIT
1/19/2022 08:32AM,220104564,SELF,TRAFFIC STOP / ENFORCEMENT,UNIVERSITY BLVD/US HIGHWAY 30 RAMP,NA,CIT
1/19/2022 08:30AM,220104563,PHONE,MOTORIST ASSISTANCE,6TH ST/HODGE AVE,NA,INFO
1/19/2022 08:15AM,220104557,SELF,TRAFFIC STOP / ENFORCEMENT,UNIVERSITY BLVD/US HIGHWAY 30 RAMP,NA,WAR
1/19/2022 08:00AM,220104554,SELF,TRAFFIC STOP / ENFORCEMENT,2165 GREEN HILLS DR,NA,CIT
1/19/2022 07:43AM,220104549,PHONE,MEDICAL ASSIST/AMBULANCE CALL,3219-105 ROY KEY AVE,NA,NRSP
1/19/2022 07:32AM,220104545,SELF,MOTORIST ASSISTANCE,1100-BLK E 13TH ST,NA,ASC
1/19/2022 07:12AM,220104540,PHONE,EQUIPMENT/SIGN MALFUNCTION,S 16TH ST/S GRAND AVE,NA,MAIN
1/19/2022 06:17AM,220104526,W911,MEDICAL ASSIST/AMBULANCE CALL,4715 HUTCHISON ST,NA,NRSP
1/19/2022 05:22AM,220104521,PHONE,GENERAL ALARM BANK / RESIDENTI,3105 GRAND AVE,NA,BIL
1/19/2022 05:02AM,220104518,PHONE,FIRE STRUCTURE,3105 GRAND AVE,NA,NRSP
1/19/2022 03:59AM,220104500,PHONE,GENERAL ALARM BANK / RESIDENTI,535 S DUFF AVE,NA,BIL
1/19/2022 03:04AM,220104498,PHONE,DISTURBANCE & NOISE PARTY,119 STANTON AVE,NA,UTL
1/19/2022 01:23AM,220104494,W911,MEDICAL ASSIST/AMBULANCE CALL,2823-11 LINCOLN WAY,22000228,ASC
1/19/2022 12:46AM,220104487,SELF,CITIZEN CONTACT,LINCOLN WAY/HOWARD AVE,NA,NOR
1/19/2022 12:22AM,220104485,PHONE,MEDICAL ASSIST/AMBULANCE CALL,515 CLARK AVE,NA,CBC
1/19/2022 12:20AM,220104482,PHONE,MEDICAL ASSIST/AMBULANCE CALL,703-3 GRAND AVE,NA,NOR
1/19/2022 12:03AM,220104480,W911,DISTURBANCE & NOISE PARTY,616-305 BILLY SUNDAY RD,NA,NOR
1/18/2022 11:39PM,220104476,PHONE,CITIZEN CONTACT,515 CLARK AVE,NA,NOR
1/18/2022 11:34PM,220104475,SELF,VANDALISM / CRIMINAL MISCHIEF,1330 6TH ST,NA,ASC
1/18/2022 10:51PM,220104473,PHONE,CITIZEN CONTACT,919 30TH ST,NA,INFO
1/18/2022 10:36PM,220104470,SELF,SUSPICIOUS PERSON/VEH/ACTIVITY,1200 E 13TH ST,NA,ASC
