Call Received Date/Time,Incident ID,How Call was Rec'd,Nature Code Description,Location Address,Report Number Assigned to Event,Closing Disposition or Cancel Code
4/6/2022 06:18PM,220401517,PHONE,MEDICAL ASSIST/AMBULANCE CALL,2101 KELLOGG AVE,NA,NRSP
4/6/2022 06:15PM,220401515,PHONE,SUSPICIOUS PERSON/VEH/ACTIVITY,MELROSE AVE/HUNZIKER DR,NA,DUP
4/6/2022 06:08PM,220401514,PHONE,DISTURBANCE & NOISE PARTY,1300 GATEWAY HILLS PARK DR,NA,GIE
4/6/2022 06:06PM,220401513,PHONE,FIGHT IN PROGRESS,600-BLK MEADOW PL,NA,UTL
4/6/2022 05:41PM,220401509,PHONE,MEDICAL ASSIST/AMBULANCE CALL,2836 SOMERSET DR,NA,NRSP
4/6/2022 05:41PM,220401508,SELF,TRAFFIC STOP / ENFORCEMENT,S WALNUT AVE/S 2ND ST,NA,CIT
4/6/2022 04:27PM,220401496,PHONE,PRIVATE TOW,2309 KNAPP ST,NA,PTOW
4/6/2022 03:28PM,220401484,PHONE,PRIVATE TOW,300 STANTON AVE,NA,PTOW
4/6/2022 03:21PM,220401482,PHONE,PARKING ENFORCEMENT/COMPLAINT,E 11TH ST/DUFF AVE,NA,CIT
4/6/2022 03:20PM,220401479,PHONE,911 HANG UP / INCOMPLETE CALL,808 7TH ST,NA,NOR
4/6/2022 02:54PM,220401474,PHONE,HARASSMENT,207-8 STANTON AVE,NA,NOR
4/6/2022 02:46PM,220401472,PHONE,SUSPICIOUS PERSON/VEH/ACTIVITY,214 JADE ST,NA,ASC
4/6/2022 02:40PM,220401470,PHONE,MEDICAL ASSIST/AMBULANCE CALL,515 CLARK AVE,NA,GIE
4/6/2022 02:21PM,220401468,PHONE,SUSPICIOUS PERSON/VEH/ACTIVITY,1007 JARRETT CIR,NA,UTL
4/6/2022 02:20PM,220401467,SELF,TRAFFIC STOP / ENFORCEMENT,5TH ST/CLARK AVE,NA,WAR
4/6/2022 02:12PM,220401464,PHONE,RECKLESS DRIVER,SE 16TH ST/S DAYTON AVE,22001182,RPT
4/6/2022 01:51PM,220401460,PHONE,GENERAL ASSAULT,1825-518 COPPER BEECH AVE,22001181,RPT
4/6/2022 01:27PM,220401458,PHONE,TRAFFIC HAZARD,ONTARIO ST/OREGON AVE,NA,ASC
4/6/2022 01:02PM,220401454,PHONE,MEDICAL ASSIST/AMBULANCE CALL,4037 FLETCHER BLVD,NA,DUP
4/6/2022 12:50PM,220401446,PHONE,911 HANG UP / INCOMPLETE CALL,133-13 BEEDLE DR,NA,ASC
4/6/2022 12:38PM,220401441,PHONE,DISORDERLY CONDUCT,1330 6TH ST,NA,INFO
4/6/2022 12:31PM,220401440,PHONE,PRIVATE TOW,3427 POLARIS DR,NA,PTOW
4/6/2022 12:16PM,220401439,PHONE,MISSING PERSON / RUNAWAY,3915 MORTENSEN RD,NA,ASC
4/6/2022 12:09PM,220401438,PHONE,MOTOR VEH CRASH/PROP DAMAGE,GRAND AVE/LINCOLN WAY,22001179,RPT
4/6/2022 11:25AM,220401431,PHONE,MEDICAL ASSIST/AMBULANCE CALL,2322 E 13TH ST,NA,DUP
4/6/2022 11:16AM,220401428,PHONE,THEFT / FRAUD / FORGERY,2801-1015 GRAND AVE,22001180,RPT
4/6/2022 11:14AM,220401426,PHONE,MEDICAL ASSIST/AMBULANCE CALL,1018 DUFF AVE,NA,DUP
4/6/2022 11:11AM,220401423,PHONE,LAW DEPARTMENT ASSIST,515 CLARK AVE,NA,INFO
4/6/2022 11:08AM,220401422,PHONE,GENERAL ALARM BANK / RESIDENTI,4906 TODD DR,NA,BIL
4/6/2022 10:14AM,220401402,SELF,OUTREACH,701 MORRILL RD,NA,INFO
4/6/2022 10:10AM,220401400,PHONE,CIVIL MATTER,1400 COCONINO RD,NA,ASC
4/6/2022 08:44AM,220401378,PHONE,PRIVATE TOW,2650 LINCOLN WAY,NA,PTOW
4/6/2022 08:37AM,220401377,PHONE,MEETING,1921 AMES HIGH DR,NA,NOR
4/6/2022 08:17AM,220401373,PHONE,MEDICAL ASSIST/AMBULANCE CALL,225 S KELLOGG AVE,NA,DUP
4/6/2022 07:49AM,220401368,PHONE,PRIVATE TOW,2210 LINCOLN WAY,NA,PTOW
4/6/2022 07:13AM,220401360,PHONE,GENERAL ALARM BANK / RESIDENTI,2701 FORD ST,NA,BIL
4/6/2022 06:10AM,220401351,PHONE,PARKING ENFORCEMENT/COMPLAINT,2210 LINCOLN WAY,NA,CIT
4/6/2022 05:53AM,220401350,PHONE,GENERAL ALARM BANK / RESIDENTI,230 S DUFF AVE,NA,BIL
4/6/2022 05:16AM,220401348,SELF,TRAFFIC STOP / ENFORCEMENT,KELLOGG AVE/LINCOLN WAY,22001176,ARR
4/6/2022 04:39AM,220401346,SELF,TRAFFIC STOP / ENFORCEMENT,5TH ST/CLARK AVE,NA,WAR
4/6/2022 03:04AM,220401342,PHONE,MEDICAL ASSIST/AMBULANCE CALL,3919 BRICKMAN AVE,NA,NRSP
4/6/2022 01:12AM,220401332,W911,MEDICAL ASSIST/AMBULANCE CALL,3300-219 GEORGE W CARVER AVE,NA,NRSP
4/6/2022 12:55AM,220401330,PHONE,HARASSMENT,1400-225 COCONINO RD,NA,NOR
4/6/2022 12:23AM,220401326,W911,DISORDERLY CONDUCT,4008-104 MARICOPA DR,NA,ASC
4/5/2022 11:16PM,220401319,PHONE,SUSPICIOUS PERSON/VEH/ACTIVITY,4211 LINCOLN SWING,NA,UTL
4/5/2022 11:16PM,220401318,PHONE,SHOTS FIRED,600-BLK DUFF AVE,NA,ASC
4/5/2022 11:03PM,220401317,PHONE,911 HANG UP / INCOMPLETE CALL,312 S FRANKLIN AVE,NA,NOR
4/5/2022 10:39PM,220401314,PHONE,BURGLARY TO MOTOR VEHICLE,420-15 S WALNUT AVE,22001175,RPT
4/5/2022 10:36PM,220401313,PHONE,CIVIL MATTER,111 5TH ST,NA,NOR
4/5/2022 09:55PM,220401309,SELF,TRAFFIC STOP / ENFORCEMENT,LINCOLN WAY/KELLOGG AVE,NA,WAR
4/5/2022 08:43PM,220401303,SELF,TRAFFIC STOP / ENFORCEMENT,DAYTON AVE/E 13TH ST,NA,CIT
4/5/2022 08:33PM,220401302,PHONE,HIT & RUN PROPERTY DAMAGE,1111 DUFF AVE,22001174,RPT
4/5/2022 08:24PM,220401301,PHONE,CIVIL MATTER,1415-102 COCONINO RD,NA,NAT
4/5/2022 08:16PM,220401300,SELF,TRAFFIC STOP / ENFORCEMENT,315 6TH ST,NA,WAR
4/5/2022 07:40PM,220401298,PHONE,SUSPICIOUS PERSON/VEH/ACTIVITY,919 30TH ST,NA,NOR
4/5/2022 07:08PM,220401295,PHONE,GENERAL ALARM BANK / RESIDENTI,703-108A S DUFF AVE,NA,BIL
4/5/2022 06:15PM,220401289,PHONE,911 HANG UP / INCOMPLETE CALL,3115 ROY KEY AVE,NA,NOR
4/5/2022 06:12PM,220401287,PHONE,HARASSMENT,1125-501 FLORIDA AVE,NA,NOR
4/5/2022 05:31PM,220401279,PHONE,MEDICAL ASSIST/AMBULANCE CALL,623 CRYSTAL ST,NA,NRSP
4/5/2022 04:57PM,220401266,PHONE,MOTOR VEH CRASH/PROP DAMAGE,3300-BLK LINCOLN WAY,22001173,RPT
4/5/2022 04:54PM,220401263,PHONE,MOTOR VEH CRASH/PROP DAMAGE,LINCOLN WAY/COLORADO AVE,NA,UTL
4/5/2022 04:46PM,220401259,PHONE,PRIVATE TOW,402 E LINCOLN WAY,NA,PTOW
4/5/2022 04:43PM,220401257,PHONE,PARKING ENFORCEMENT/COMPLAINT,713 DICKINSON AVE,NA,NOR
4/5/2022 04:18PM,220401253,PHONE,DISORDERLY CONDUCT,1400-BLK MARSTON AVE,NA,UTL
4/5/2022 04:13PM,220401251,PHONE,HARASSMENT,1316-86 S DUFF AVE,22001172,RPT
4/5/2022 03:56PM,220401250,PHONE,SUSPICIOUS PERSON/VEH/ACTIVITY,122 WELCH AVE,NA,ASC
4/5/2022 03:41PM,220401247,PHONE,PRIVATE TOW,402 E LINCOLN WAY,NA,PTOW
4/5/2022 03:39PM,220401246,PHONE,THEFT / FRAUD / FORGERY,2601 GRAND AVE,22001170,RPT
4/5/2022 02:59PM,220401233,PHONE,MOTOR VEH CRASH/PROP DAMAGE,3800 LINCOLN WAY,NA,NOR
4/5/2022 02:39PM,220401229,PHONE,VANDALISM / CRIMINAL MISCHIEF,3335 LINCOLN WAY,22001171,RPT
4/5/2022 02:23PM,220401224,PHONE,VANDALISM / CRIMINAL MISCHIEF,400 SOUTH DAKOTA AVE,NA,ASC
4/5/2022 02:23PM,220401223,PHONE,MOTOR VEH CRASH/PROP DAMAGE,640 LINCOLN WAY,22001168,RPT
4/5/2022 02:12PM,220401219,SELF,GENERAL ASSAULT,3915 MORTENSEN RD,22001169,RPT
4/5/2022 01:54PM,220401210,PHONE,MOTOR VEH CRASH/PROP DAMAGE,9TH ST/DUFF AVE,22001167,RPT
4/5/2022 01:21PM,220401206,PHONE,PARKING ENFORCEMENT/COMPLAINT,4300-BLK ROSS RD,NA,CBC
4/5/2022 12:57PM,220401204,PHONE,MOTOR VEH CRASH / MINOR INJURY,1800-BLK COLLABORATION PL,22001166,RPT
4/5/2022 12:45PM,220401202,PHONE,MOTOR VEH CRASH/PROP DAMAGE,S DUFF AVE/S 16TH ST,22001165,RPT
4/5/2022 12:30PM,220401199,PHONE,EQUIPMENT/SIGN MALFUNCTION,LINCOLN WAY/NORTH DAKOTA AVE,NA,INFO
4/5/2022 12:12PM,220401196,SELF,OUTREACH,515 CLARK AVE,NA,ASC
4/5/2022 12:01PM,220401191,PHONE,MEDICAL ASSIST/AMBULANCE CALL,2824-205 TALON DR,NA,NRSP
4/5/2022 11:55AM,220401185,PHONE,MEDICAL ASSIST/AMBULANCE CALL,2310-112 NORTHCREST PKWY,NA,NRSP
4/5/2022 11:12AM,220401169,PHONE,THEFT / FRAUD / FORGERY,421 STONEHAVEN DR,22001163,RPT
4/5/2022 10:58AM,220401165,PHONE,MEDICAL ASSIST/AMBULANCE CALL,3600-101 UNIVERSITY BLVD,NA,CBC
4/5/2022 10:51AM,220401162,PHONE,LAW DEPARTMENT ASSIST,618 DOYLE AVE,NA,NAT
4/5/2022 10:45AM,220401160,PHONE,THEFT / FRAUD / FORGERY,232-2 S WALNUT AVE,NA,NOR
4/5/2022 10:27AM,220401159,PHONE,CIVIL MATTER,302 S HAZEL AVE,NA,ASC
4/5/2022 10:25AM,220401158,PHONE,RECKLESS DRIVER,2800-BLK E 13TH ST,NA,UTL
4/5/2022 10:03AM,220401156,PHONE,LAW DEPARTMENT ASSIST,515 CLARK AVE,22001164,RPT
4/5/2022 09:54AM,220401152,E911,MEDICAL ASSIST/AMBULANCE CALL,3012 NORTHWOOD DR,NA,NRSP
4/5/2022 09:43AM,220401148,SELF,GENERAL ASSAULT,3915 MORTENSEN RD,22001162,RPT
4/5/2022 09:28AM,220401144,PHONE,REPOSSESSION,1400 GATEWAY HILLS PARK DR,NA,REPO
4/5/2022 09:25AM,220401143,PHONE,SUSPICIOUS PERSON/VEH/ACTIVITY,2120 BURNETT AVE,NA,ASC
4/5/2022 09:19AM,220401140,E911,MEDICAL ASSIST/AMBULANCE CALL,3600 LINCOLN WAY,NA,NRSP
4/5/2022 09:05AM,220401138,PHONE,REPOSSESSION,204 JEWEL DR,NA,REPO
4/5/2022 08:10AM,220401127,PHONE,MEDICAL ASSIST/AMBULANCE CALL,516 LUTHER DR,NA,NRSP
4/5/2022 07:55AM,220401123,PHONE,MOTOR VEH CRASH/PROP DAMAGE,S DAYTON AVE/SE 16TH ST,NA,ASC
4/5/2022 05:53AM,220401111,PHONE,SUSPICIOUS PERSON/VEH/ACTIVITY,2601 E 13TH ST,NA,ASC
4/5/2022 04:57AM,220401106,SELF,SUSPICIOUS PERSON/VEH/ACTIVITY,3406 LINCOLN WAY,NA,ASC
4/5/2022 03:00AM,220401100,SELF,DISORDERLY CONDUCT,E 7TH ST/CARROLL AVE,NA,UTL
4/5/2022 02:50AM,220401097,PHONE,MEDICAL ASSIST/AMBULANCE CALL,515 CLARK AVE,NA,DUP
4/5/2022 02:10AM,220401091,W911,HARASSMENT,420-3 S WALNUT AVE,22001161,ARR
4/5/2022 01:52AM,220401086,SELF,TRAFFIC STOP / ENFORCEMENT,S GRAND AVE/LINCOLN WAY,NA,CIT
4/5/2022 01:35AM,220401082,E911,MEDICAL ASSIST/AMBULANCE CALL,425 ASPEN RIDGE RD,NA,NRSP
4/5/2022 01:22AM,220401078,PHONE,GENERAL ALARM BANK / RESIDENTI,2306 LINCOLN WAY,NA,BIL
4/5/2022 12:41AM,220401071,SELF,TRAFFIC STOP / ENFORCEMENT,518 S 3RD ST,NA,WAR
4/4/2022 11:59PM,220401064,SELF,LAW DEPARTMENT ASSIST,814 WILSON AVE,22001160,ARR
4/4/2022 10:31PM,220401050,PHONE,MEDICAL ASSIST/AMBULANCE CALL,2118 HAYES AVE,NA,NRSP
4/4/2022 09:37PM,220401043,PHONE,DOMESTIC DISPUTE,3021-93 REGENCY CT,22001159,RPT
4/4/2022 08:58PM,220401039,PHONE,SUSPICIOUS PERSON/VEH/ACTIVITY,520 7TH ST,NA,CBC
4/4/2022 08:56PM,220401038,PHONE,SUSPICIOUS PERSON/VEH/ACTIVITY,2700 LINCOLN WAY,NA,UTL
4/4/2022 08:40PM,220401034,PHONE,DISORDERLY CONDUCT,3022 STORY ST,NA,NOR
4/4/2022 08:28PM,220401033,PHONE,BURGLARY TO MOTOR VEHICLE,515 DOUGLAS AVE,22001157,RPT
4/4/2022 08:27PM,220401032,PHONE,SUSPICIOUS PERSON/VEH/ACTIVITY,NORTHWESTERN AVE/8TH ST,NA,UTL
4/4/2022 08:09PM,220401028,PHONE,JUVENILE TROUBLE,703 BURNETT AVE,NA,NOR
4/4/2022 07:32PM,220401023,PHONE,SUSPICIOUS PERSON/VEH/ACTIVITY,E LINCOLN WAY/SUMNER AVE,22001156,RPT
4/4/2022 07:08PM,220401018,PHONE,CIVIL MATTER,1006-33 S DAYTON PL,NA,ASC
4/4/2022 06:57PM,220401017,PHONE,PRIVATE TOW,208 S HYLAND AVE,NA,PTOW
4/4/2022 06:54PM,220401015,PHONE,JUVENILE TROUBLE,327 WASHINGTON AVE,NA,CBC
4/4/2022 06:03PM,220401004,SELF,TRAFFIC STOP / ENFORCEMENT,S DUFF AVE/SE 3RD ST,NA,NOR
4/4/2022 06:00PM,220401000,PHONE,MEDICAL ASSIST/AMBULANCE CALL,2600 E 13TH ST,NA,NRSP
4/4/2022 05:50PM,220400996,PHONE,911 HANG UP / INCOMPLETE CALL,2507 SE 16TH ST,NA,NOR
4/4/2022 04:54PM,220400988,PHONE,MOTOR VEH CRASH/PROP DAMAGE,MORTENSEN RD/PINON DR,22001155,RPT
4/4/2022 04:54PM,220400987,SELF,TRAFFIC STOP / ENFORCEMENT,LINCOLN WAY/S RIVERSIDE DR,NA,CIT
4/4/2022 04:18PM,220400979,SELF,TRAFFIC STOP / ENFORCEMENT,100-BLK SHELDON AVE,NA,CIT
4/4/2022 04:01PM,220400974,PHONE,GENERAL ALARM BANK / RESIDENTI,4114 COCHRANE PKWY,NA,BIL
4/4/2022 03:48PM,220400970,PHONE,RECKLESS DRIVER,E LINCOLN WAY/DAYTON AVE,NA,UTL
4/4/2022 03:41PM,220400966,PHONE,VANDALISM / CRIMINAL MISCHIEF,627 8TH ST,22001153,RPT
4/4/2022 03:37PM,220400964,SELF,TRAFFIC STOP / ENFORCEMENT,STATE AVE/TRIPP ST,NA,CIT
4/4/2022 03:07PM,220400951,PHONE,VANDALISM / CRIMINAL MISCHIEF,2309 KNAPP ST,22001152,RPT
4/4/2022 02:01PM,220400940,PHONE,SUSPICIOUS PERSON/VEH/ACTIVITY,E 13TH ST/DAYTON AVE,NA,ASC
4/4/2022 01:52PM,220400936,PHONE,DISORDERLY CONDUCT,4536-1 TWAIN CIR,22001149,RPT
4/4/2022 01:13PM,220400920,PHONE,THEFT / FRAUD / FORGERY,114 SUMNER AVE,22001151,RPT
4/4/2022 01:11PM,220400916,PHONE,MEDICAL ASSIST/AMBULANCE CALL,706-3 24TH ST,NA,NOR
4/4/2022 01:09PM,220400913,PHONE,MEDICAL ASSIST/AMBULANCE CALL,2322 E 13TH ST,NA,NRSP
4/4/2022 12:47PM,220400909,E911,MEDICAL ASSIST/AMBULANCE CALL,1225 NORTHWESTERN AVE,NA,NRSP
4/4/2022 12:41PM,220400906,PHONE,HARASSMENT,636 JEWEL DR,22001150,RPT
4/4/2022 12:32PM,220400905,PHONE,PRIVATE TOW,119 STANTON AVE,NA,PTOW
4/4/2022 12:19PM,220400895,PHONE,CIVIL MATTER,2300-609 LINCOLN WAY,NA,ASC
4/4/2022 11:57AM,220400890,PHONE,CIVIL MATTER,4403-4 ONTARIO ST,NA,NAT
4/4/2022 11:31AM,220400887,SELF,CAR SEAT CHECK OR INSTALLATION,515 CLARK AVE,NA,NOR
4/4/2022 11:30AM,220400886,PHONE,CAR SEAT CHECK OR INSTALLATION,515 CLARK AVE,NA,DUP
4/4/2022 11:10AM,220400881,PHONE,VANDALISM / CRIMINAL MISCHIEF,301 LYNN AVE,22001147,RPT
4/4/2022 11:00AM,220400876,PHONE,PARKING ENFORCEMENT/COMPLAINT,3800-BLK COY ST,NA,NOR
4/4/2022 10:44AM,220400872,E911,MOTORIST ASSISTANCE,CHESTNUT ST/S DUFF AVE,NA,CBC
4/4/2022 10:43AM,220400870,PHONE,MEDICAL ASSIST/AMBULANCE CALL,3440-208 GRAND AVE,NA,NRSP
4/4/2022 10:07AM,220400858,PHONE,ESCORT BUSINESS/FUNERAL,2900 HOOVER AVE,NA,NOR
4/4/2022 09:59AM,220400856,PHONE,PARKING ENFORCEMENT/COMPLAINT,S RIVERSIDE DR/S 2ND ST,NA,NOR
4/4/2022 09:57AM,220400853,PHONE,PARKING ENFORCEMENT/COMPLAINT,2100-BLK NORTHWESTERN AVE,NA,NOR
4/4/2022 09:49AM,220400852,PHONE,THEFT / FRAUD / FORGERY,515 CLARK AVE,22001148,RPT
4/4/2022 09:26AM,220400848,PHONE,911 HANG UP / INCOMPLETE CALL,210 CAMPUS AVE,NA,UTL
4/4/2022 08:59AM,220400845,PHONE,MEDICAL ASSIST/AMBULANCE CALL,625 MEADOW PL,NA,NRSP
4/4/2022 08:36AM,220400840,PHONE,TRESPASS,111 DUFF AVE,NA,ASC
4/4/2022 08:16AM,220400838,E911,911 HANG UP / INCOMPLETE CALL,808 7TH ST,NA,ASC
4/4/2022 07:42AM,220400832,PHONE,THEFT / FRAUD / FORGERY,4511 TWAIN CIR,22001145,RPT
4/4/2022 07:24AM,220400829,E911,MEDICAL ASSIST/AMBULANCE CALL,1315-102 COCONINO RD,NA,NRSP
4/4/2022 07:23AM,220400826,PHONE,MEDICAL ASSIST/AMBULANCE CALL,2625 CLEVELAND DR,NA,NRSP
4/4/2022 07:19AM,220400824,PHONE,GENERAL ALARM BANK / RESIDENTI,2625 UNIVERSITY BLVD,NA,BIL
4/4/2022 07:19AM,220400823,PHONE,TRESPASS,627 MAIN ST,NA,NAT
4/4/2022 04:53AM,220400817,WALK,SCAM,1117 LINCOLN WAY,22001144,RPT
4/4/2022 02:07AM,220400811,E911,VANDALISM / CRIMINAL MISCHIEF,313-11 STANTON AVE,22001142,RPT
4/4/2022 02:01AM,220400810,E911,GENERAL ASSAULT,200-BLK STANTON AVE,22001143,RPT
4/4/2022 01:29AM,220400800,E911,MEDICAL ASSIST/AMBULANCE CALL,225 S KELLOGG AVE,NA,NOR
4/4/2022 12:38AM,220400792,SELF,SUSPICIOUS PERSON/VEH/ACTIVITY,2000-BLK E LINCOLN WAY,NA,NAT
4/4/2022 12:26AM,220400790,E911,MEDICAL ASSIST/AMBULANCE CALL,1503 STAFFORD AVE,NA,NRSP
4/3/2022 11:00PM,220400777,E911,MEDICAL ASSIST/AMBULANCE CALL,2118 HAYES AVE,NA,NRSP
4/3/2022 10:38PM,220400772,PHONE,LAW DEPARTMENT ASSIST,2100-325 GREEN HILLS DR,NA,NOR
4/3/2022 09:20PM,220400763,PHONE,VANDALISM / CRIMINAL MISCHIEF,317 MAIN ST,22001141,ARR
4/3/2022 09:03PM,220400761,PHONE,SUSPICIOUS PERSON/VEH/ACTIVITY,2706 MELROSE AVE,NA,UTL
4/3/2022 09:01PM,220400760,PHONE,RECKLESS DRIVER,719 CARROLL AVE,NA,NOR
4/3/2022 08:52PM,220400759,PHONE,HIT & RUN PROPERTY DAMAGE,506 WELCH AVE,NA,NOR
4/3/2022 08:37PM,220400755,PHONE,TRAFFIC HAZARD,S WALNUT AVE/S 4TH ST,NA,UTL
4/3/2022 08:13PM,220400754,PHONE,BURGLARY / ATTEMPTED BURGLARY,457 S MAPLE AVE,22001140,RPT
4/3/2022 08:04PM,220400753,PHONE,ANIMAL CALL,2122 PRAIRIE VIEW WEST,NA,NOR
4/3/2022 08:03PM,220400752,PHONE,SUSPICIOUS PERSON/VEH/ACTIVITY,2119 DUFF AVE,NA,NOR
4/3/2022 08:01PM,220400751,PHONE,THEFT OF MOTOR VEHICLE,4536-1 TWAIN CIR,NA,NAT
4/3/2022 07:55PM,220400750,SELF,MOTORIST ASSISTANCE,LINCOLN WAY/SHELDON AVE,NA,ASC
4/3/2022 07:11PM,220400745,SELF,TRAFFIC STOP / ENFORCEMENT,SOUTH DAKOTA AVE/MORTENSEN RD,NA,CIT
4/3/2022 07:06PM,220400744,PHONE,BUS VIOLATION,800-BLK S 16TH ST,22001139,RPT
4/3/2022 06:53PM,220400742,SELF,BUS VIOLATION,800 S 16TH ST,NA,ASC
4/3/2022 06:33PM,220400737,PHONE,OPERATING WHILE INTOXICATED,1112 S DUFF AVE,NA,UTL
4/3/2022 06:16PM,220400733,SELF,BUS VIOLATION,919 S 16TH ST,NA,NOR
4/3/2022 06:14PM,220400732,PHONE,ANIMAL CALL,4410 TORONTO ST,NA,INFO
4/3/2022 06:04PM,220400731,PHONE,ANIMAL CALL,325 BILLY SUNDAY RD,NA,NOR
4/3/2022 06:01PM,220400730,PHONE,PUBLIC INTOXICATION,3600-BLK LINCOLN WAY,22001138,ARR
4/3/2022 05:54PM,220400729,PHONE,911 HANG UP / INCOMPLETE CALL,808 7TH ST,NA,NOR
4/3/2022 05:46PM,220400728,PHONE,THEFT / FRAUD / FORGERY,515 DOUGLAS AVE,22001137,RPT
4/3/2022 05:14PM,220400722,PHONE,LAW DEPARTMENT ASSIST,1203 LINCOLN WAY,NA,NOR
4/3/2022 05:12PM,220400721,PHONE,MOTOR VEH CRASH / UNK INJURY,2801 GRAND AVE,22001136,RPT
4/3/2022 04:38PM,220400716,PHONE,BUS VIOLATION,2221 KELLOGG AVE,22001146,NOR
4/3/2022 04:21PM,220400714,PHONE,THEFT / FRAUD / FORGERY,4008 COCHRANE PKWY,22001135,RPT
4/3/2022 03:24PM,220400709,PHONE,SUSPICIOUS PERSON/VEH/ACTIVITY,2400-BLK LINCOLN WAY,NA,UTL
4/3/2022 03:20PM,220400708,PHONE,SUBJECT WITH WEAPON,3811 TRIPP ST,22001134,RPT
4/3/2022 03:13PM,220400706,PHONE,PARKING ENFORCEMENT/COMPLAINT,4900-BLK WALLER ST,NA,CIT
4/3/2022 02:09PM,220400694,E911,MEDICAL ASSIST/AMBULANCE CALL,2805 ABERDEEN DR,NA,NRSP
4/3/2022 01:45PM,220400689,E911,MEDICAL ASSIST/AMBULANCE CALL,1118 SCHOLL RD,NA,NRSP
4/3/2022 01:20PM,220400684,SELF,TRAFFIC STOP / ENFORCEMENT,LINCOLN WAY/N MAPLE AVE,NA,CIT
4/3/2022 12:42PM,220400678,E911,MEDICAL ASSIST/AMBULANCE CALL,3815 STANGE RD,NA,NRSP
4/3/2022 12:38PM,220400676,PHONE,MOTOR VEH CRASH / MINOR INJURY,534 S DUFF AVE,22001133,RPT
4/3/2022 12:27PM,220400674,PHONE,RECKLESS DRIVER,AIRPORT RD/UNIVERSITY BLVD,NA,UTL
4/3/2022 12:25PM,220400672,E911,MEDICAL ASSIST/AMBULANCE CALL,124 HAYWARD AVE,NA,NRSP
4/3/2022 12:16PM,220400670,PHONE,MOTOR VEH CRASH/PROP DAMAGE,S 16TH ST/S DUFF AVE,22001132,RPT
4/3/2022 11:39AM,220400667,E911,MEDICAL ASSIST/AMBULANCE CALL,4820-312 MORTENSEN RD,NA,NRSP
4/3/2022 11:28AM,220400663,PHONE,911 HANG UP / INCOMPLETE CALL,808 7TH ST,NA,ASC
4/3/2022 11:21AM,220400656,PHONE,LAW DEPARTMENT ASSIST,515 CLARK AVE,NA,INFO
4/3/2022 09:32AM,220400649,PHONE,MOTORIST ASSISTANCE,1501 S 4TH ST,NA,NOR
4/3/2022 09:06AM,220400645,PHONE,ANIMAL CALL,700 KELLOGG AVE,NA,INFO
4/3/2022 08:15AM,220400641,PHONE,CIVIL MATTER,228-8 WELCH AVE,NA,NAT
