Call Received Date/Time,Incident ID,How Call was Rec'd,Nature Code Description,Location Address,Report Number Assigned to Event,Closing Disposition or Cancel Code
2/12/2023 08:23PM,230203958,SELF,TRAFFIC STOP / ENFORCEMENT,NORTH DAKOTA AVE/ONTARIO ST,NA,WAR
2/12/2023 08:20PM,230203956,PHONE,GENERAL ASSAULT,528-7 WELCH AVE,23000572,RPT
2/12/2023 08:00PM,230203953,SELF,TRAFFIC STOP / ENFORCEMENT,LINCOLN WAY/CLARK AVE,NA,CIT
2/12/2023 07:47PM,230203949,SELF,TRAFFIC STOP / ENFORCEMENT,LINCOLN WAY/BEACH AVE,NA,WAR
2/12/2023 07:38PM,230203948,SELF,TRAFFIC STOP / ENFORCEMENT,LINCOLN WAY/SHERMAN AVE,NA,CIT
2/12/2023 07:19PM,230203943,W911,DISORDERLY CONDUCT,115-104 CRYSTAL ST,23000571,RPT
2/12/2023 07:10PM,230203939,SELF,TRAFFIC STOP / ENFORCEMENT,LINCOLN WAY/UNIVERSITY BLVD,NA,WAR
2/12/2023 07:02PM,230203937,PHONE,CIVIL MATTER,709 CLARK AVE,NA,ASC
2/12/2023 06:58PM,230203936,PHONE,LAW DEPARTMENT ASSIST,1409 RIDGEWOOD AVE,NA,ASC
2/12/2023 06:49PM,230203934,PHONE,MEDICAL ASSIST/AMBULANCE CALL,2135-101 COTTONWOOD RD,NA,NRSP
2/12/2023 06:44PM,230203931,PHONE,DISORDERLY CONDUCT,4327 CARTIER AVE,NA,ASC
2/12/2023 05:41PM,230203918,PHONE,MEDICAL ASSIST/AMBULANCE CALL,4809 UTAH DR,NA,NRSP
2/12/2023 05:12PM,230203914,PHONE,LAW DEPARTMENT ASSIST,416-311 BILLY SUNDAY RD,NA,NOR
2/12/2023 04:12PM,230203908,PHONE,911 HANG UP / INCOMPLETE CALL,1220 S DUFF AVE,NA,ASC
2/12/2023 04:09PM,230203906,PHONE,MOTORIST ASSISTANCE,LINCOLN WAY/SOUTH DAKOTA AVE,NA,ASC
2/12/2023 03:27PM,230203898,PHONE,VANDALISM / CRIMINAL MISCHIEF,200-BLK FOUNTAIN VIEW DR,23000570,RPT
2/12/2023 03:09PM,230203895,PHONE,HIT & RUN PROPERTY DAMAGE,640 LINCOLN WAY,23000569,RPT
2/12/2023 02:39PM,230203889,W911,SCAM,2920 WOODLAND ST,23000568,RPT
2/12/2023 02:32PM,230203888,PHONE,PRIVATE TOW,1407 S GRAND AVE,NA,PTOW
2/12/2023 02:29PM,230203886,PHONE,PRIVATE TOW,1717 S GRAND AVE,NA,PTOW
2/12/2023 02:17PM,230203884,PHONE,PRIVATE TOW,601 S 17TH ST,NA,PTOW
2/12/2023 02:04PM,230203883,PHONE,MOTOR VEH CRASH/PROP DAMAGE,BUCHANAN DR/HOOVER AVE,23000567,RPT
2/12/2023 01:54PM,230203880,WALK,HARASSMENT,703 BURNETT AVE,23000566,RPT
2/12/2023 12:35PM,230203866,W911,MEDICAL ASSIST/AMBULANCE CALL,515 DOUGLAS AVE,NA,ASC
2/12/2023 12:22PM,230203862,PHONE,TRAFFIC HAZARD,DUFF AVE/LINCOLN WAY,NA,NOR
2/12/2023 10:30AM,230203846,PHONE,PARKING ENFORCEMENT/COMPLAINT,4625 STEINBECK ST,NA,NOR
2/12/2023 10:28AM,230203845,PHONE,ANIMAL CALL,5205 GRAND AVE,NA,INFO
2/12/2023 10:11AM,230203840,PHONE,GENERAL ALARM BANK / RESIDENTI,159 SHELDON AVE,NA,BIL
2/12/2023 07:18AM,230203801,E911,MEDICAL ASSIST/AMBULANCE CALL,3440 GRAND AVE,NA,DUP
2/12/2023 07:10AM,230203797,PHONE,TRESPASS,INDIANA AVE/KANSAS DR,NA,NOR
2/12/2023 07:06AM,230203796,PHONE,SUSPICIOUS PERSON/VEH/ACTIVITY,E 2ND ST/EAST AVE,23000564,RPT
2/12/2023 03:48AM,230203788,SELF,FIGHT IN PROGRESS,100-BLK S DUFF AVE,23000564,RPT
2/12/2023 03:39AM,230203786,PHONE,DISTURBANCE & NOISE PARTY,3500-6 GRAND AVE,NA,NOR
2/12/2023 03:12AM,230203782,SELF,TRAFFIC STOP / ENFORCEMENT,LINCOLN WAY/STATE AVE,NA,ASC
2/12/2023 02:52AM,230203777,PHONE,PRIVATE TOW,1717 S GRAND AVE,NA,PTOW
2/12/2023 02:49AM,230203776,PHONE,PRIVATE TOW,601 S 17TH ST,NA,PTOW
2/12/2023 02:26AM,230203769,PHONE,DISORDERLY CONDUCT,4510-102 MORTENSEN RD,NA,UTL
2/12/2023 02:24AM,230203767,SELF,SUSPICIOUS PERSON/VEH/ACTIVITY,2522 CHAMBERLAIN ST,NA,NOR
2/12/2023 02:07AM,230203759,PHONE,OPERATING WHILE INTOXICATED,1423 S GRAND AVE,NA,UTL
2/12/2023 01:48AM,230203755,W911,SUSPICIOUS PERSON/VEH/ACTIVITY,3216 STOCKBURY ST,NA,NOR
2/12/2023 01:32AM,230203747,PHONE,POSSESSION UNDERAGE,1100 BUCKEYE AVE,NA,NOR
2/12/2023 01:32AM,230203746,SELF,TRAFFIC STOP / ENFORCEMENT,S DUFF AVE/AIRPORT RD,NA,WAR
2/12/2023 01:25AM,230203743,SELF,DISORDERLY CONDUCT,2500-BLK HUNT ST,23000562,ARR
2/12/2023 01:09AM,230203738,SELF,TRAFFIC STOP / ENFORCEMENT,2500-BLK HUNT ST,23000563,RPT
2/12/2023 12:57AM,230203732,SELF,PUBLIC INTOXICATION,100-BLK WELCH AVE,NA,NAT
2/12/2023 12:36AM,230203721,PHONE,FIGHT IN PROGRESS,119 STANTON AVE,NA,UTL
2/12/2023 12:33AM,230203720,PHONE,DISTURBANCE & NOISE PARTY,1310 20TH ST,NA,NOR
2/12/2023 12:23AM,230203714,SELF,DISORDERLY CONDUCT,2401 CHAMBERLAIN ST,23000560,RPT
2/12/2023 12:22AM,230203713,PHONE,DISTURBANCE & NOISE PARTY,119-712 STANTON AVE,NA,CBC
2/12/2023 12:02AM,230203708,PHONE,DISTURBANCE & NOISE PARTY,2337 KNAPP ST,NA,UTL
2/11/2023 11:59PM,230203706,PHONE,DISORDERLY CONDUCT,1400 S DAYTON PL,NA,UTL
2/11/2023 11:57PM,230203705,SELF,POSSESSION UNDERAGE,2401 CHAMBERLAIN ST,23000559,RPT
2/11/2023 11:40PM,230203702,PHONE,PRIVATE TOW,1407 S GRAND AVE,NA,PTOW
2/11/2023 11:34PM,230203701,PHONE,PRIVATE TOW,601 S 17TH ST,NA,PTOW
2/11/2023 11:25PM,230203698,SELF,OPEN DOOR,515 CLARK AVE,NA,ASC
2/11/2023 11:14PM,230203693,PHONE,RECKLESS DRIVER,AIRPORT RD/S DUFF AVE,NA,UTL
2/11/2023 10:47PM,230203689,PHONE,PARKING ENFORCEMENT/COMPLAINT,2404 KNAPP ST,NA,CIT
2/11/2023 10:44PM,230203688,PHONE,HARASSMENT,325 S DUFF AVE,NA,ASC
2/11/2023 10:39PM,230203687,E911,DISTURBANCE & NOISE PARTY,2517-321 JENSEN AVE,NA,ASC
2/11/2023 10:30PM,230203685,SELF,TRAFFIC STOP / ENFORCEMENT,LINCOLN WAY/LYNN AVE,NA,WAR
2/11/2023 10:20PM,230203680,PHONE,911 HANG UP / INCOMPLETE CALL,4606-8 ONTARIO ST,NA,INFO
2/11/2023 09:38PM,230203672,PHONE,TRESPASS,1910 ISAAC NEWTON DR,NA,NOR
2/11/2023 09:12PM,230203666,W911,DISORDERLY CONDUCT,4606-8 ONTARIO ST,NA,NOR
2/11/2023 08:46PM,230203660,W911,MEDICAL ASSIST/AMBULANCE CALL,1208 N 3RD ST,NA,NRSP
2/11/2023 08:24PM,230203655,SELF,TRESPASS,111 5TH ST,23000557,RPT
2/11/2023 08:16PM,230203653,PHONE,MEDICAL ASSIST/AMBULANCE CALL,703 BURNETT AVE,NA,INFO
2/11/2023 07:58PM,230203645,PHONE,VANDALISM / CRIMINAL MISCHIEF,703 BURNETT AVE,23000558,RPT
2/11/2023 07:41PM,230203639,PHONE,HIT & RUN PROPERTY DAMAGE,US HIGHWAY 30/UNIVERSITY BLVD,NA,ASC
2/11/2023 07:40PM,230203638,PHONE,ANIMAL CALL,2116 MCCARTHY RD,NA,INFO
2/11/2023 06:37PM,230203625,PHONE,MEDICAL ASSIST/AMBULANCE CALL,3115-236 ROY KEY AVE,NA,NRSP
2/11/2023 06:32PM,230203621,PHONE,MEDICAL ASSIST/AMBULANCE CALL,3115-101 ROY KEY AVE,NA,DUP
2/11/2023 06:00PM,230203609,PHONE,CIVIL MATTER,515 CLARK AVE,NA,ASC
2/11/2023 05:25PM,230203602,PHONE,SCAM,1121-12 DELAWARE AVE,23000556,RPT
2/11/2023 05:05PM,230203593,W911,MEDICAL ASSIST/AMBULANCE CALL,1315-104 COCONINO RD,NA,NRSP
2/11/2023 04:59PM,230203590,PHONE,TRESPASS,404 GARDEN RD,23000555,RPT
2/11/2023 04:47PM,230203584,PHONE,JUVENILE TROUBLE,2901 GRAND AVE,NA,UTL
2/11/2023 04:45PM,230203583,SELF,LAW DEPARTMENT ASSIST,3300 KINGMAN RD,NA,UTL
2/11/2023 04:38PM,230203577,W911,MEDICAL ASSIST/AMBULANCE CALL,2200-406 HAMILTON DR,NA,NRSP
2/11/2023 04:14PM,230203570,PHONE,MOTOR VEH CRASH/PROP DAMAGE,30TH ST/GRAND AVE,NA,INFO
2/11/2023 03:44PM,230203564,PHONE,RECKLESS DRIVER,SOUTH DAKOTA AVE/LINCOLN WAY,NA,UTL
2/11/2023 03:42PM,230203563,PHONE,LAW DEPARTMENT ASSIST,416-311 BILLY SUNDAY RD,NA,NAT
2/11/2023 03:39PM,230203560,W911,MOTOR VEH CRASH/PROP DAMAGE,SE 16TH ST/S DAYTON AVE,23000554,RPT
2/11/2023 03:15PM,230203556,W911,MEDICAL ASSIST/AMBULANCE CALL,3300-106 GEORGE W CARVER AVE,NA,NRSP
2/11/2023 02:51PM,230203546,PHONE,MOTOR VEH CRASH/PROP DAMAGE,320 S DUFF AVE,NA,NOR
2/11/2023 02:38PM,230203542,PHONE,RECKLESS DRIVER,151 MM US HIGHWAY 30 W,23000553,RPT
2/11/2023 02:32PM,230203538,PHONE,MEDICAL ASSIST/AMBULANCE CALL,608-5 DOUGLAS AVE,NA,NRSP
2/11/2023 02:19PM,230203535,PHONE,GENERAL ALARM BANK / RESIDENTI,1409 RIDGEWOOD AVE,NA,BIL
2/11/2023 02:10PM,230203531,PHONE,MEDICAL ASSIST/AMBULANCE CALL,3803-9 TRIPP ST,NA,DUP
2/11/2023 02:09PM,230203528,PHONE,MEDICAL ASSIST/AMBULANCE CALL,1444 RIDGEWOOD AVE,NA,DUP
2/11/2023 01:36PM,230203519,PHONE,MOTOR VEH CRASH/PROP DAMAGE,2801 GRAND AVE,23000552,RPT
2/11/2023 01:23PM,230203516,PHONE,MOTOR VEH CRASH / UNK INJURY,6TH ST/GRAND AVE,23000551,RPT
2/11/2023 12:54PM,230203513,PHONE,MEDICAL ASSIST/AMBULANCE CALL,3305 STANGE RD,NA,DUP
2/11/2023 12:51PM,230203508,PHONE,MEDICAL ASSIST/AMBULANCE CALL,421 STONEHAVEN DR,NA,DUP
2/11/2023 11:55AM,230203497,PHONE,REPOSSESSION,519 S DUFF AVE,NA,REPO
2/11/2023 11:47AM,230203494,PHONE,HIT & RUN PROPERTY DAMAGE,S 16TH ST/S DUFF AVE,23000550,RPT
2/11/2023 11:39AM,230203491,PHONE,MEDICAL ASSIST/AMBULANCE CALL,1111 DUFF AVE,NA,NRSP
2/11/2023 11:17AM,230203488,SELF,MOTORIST ASSISTANCE,6TH ST/GRAND AVE,NA,NOR
2/11/2023 10:28AM,230203478,SELF,TRAFFIC STOP / ENFORCEMENT,ONTARIO ST/NORTH DAKOTA AVE,NA,CIT
2/11/2023 10:10AM,230203470,PHONE,MEDICAL ASSIST/AMBULANCE CALL,1511 GLENDALE AVE,NA,DUP
2/11/2023 10:09AM,230203468,PHONE,DISORDERLY CONDUCT,400-BLK S 5TH ST,NA,UTL
2/11/2023 10:02AM,230203466,PHONE,SUSPICIOUS PERSON/VEH/ACTIVITY,5205 GRAND AVE,NA,UTL
2/11/2023 09:09AM,230203455,PHONE,DISORDERLY CONDUCT,2918 EISENHOWER AVE,23000549,RPT
2/11/2023 08:56AM,230203453,SELF,TRAFFIC STOP / ENFORCEMENT,100-BLK DAYTON AVE,NA,CIT
2/11/2023 08:43AM,230203451,PHONE,GENERAL ALARM BANK / RESIDENTI,1619 S HIGH AVE,NA,BIL
2/11/2023 08:43AM,230203450,PHONE,ESCORT BUSINESS/FUNERAL,2900 HOOVER AVE,NA,NOR
2/11/2023 08:37AM,230203448,PHONE,ANIMAL CALL,1216 RIDGEWOOD AVE,NA,NOR
2/11/2023 08:33AM,230203445,PHONE,ANIMAL CALL,6TH ST/NORTHWESTERN AVE,NA,ASC
2/11/2023 08:27AM,230203441,PHONE,MEDICAL ASSIST/AMBULANCE CALL,180 FOUNTAIN VIEW DR,NA,NRSP
2/11/2023 08:24AM,230203439,PHONE,HARASSMENT,219-2 WASHINGTON AVE,23000548,RPT
2/11/2023 08:22AM,230203438,SELF,TRAFFIC STOP / ENFORCEMENT,LINCOLN WAY/GRAND AVE,NA,CIT
2/11/2023 08:14AM,230203433,PHONE,MOTOR VEH CRASH/PROP DAMAGE,MORTENSEN RD/SOUTH DAKOTA AVE,23000547,RPT
2/11/2023 07:43AM,230203427,E911,MEDICAL ASSIST/AMBULANCE CALL,314 RUBY CIR,23000546,RPT
2/11/2023 07:42AM,230203424,E911,MEDICAL ASSIST/AMBULANCE CALL,314 RUBY CIR,NA,DUP
2/11/2023 07:21AM,230203419,PHONE,PARKING ENFORCEMENT/COMPLAINT,534 S DUFF AVE,NA,NAT
2/11/2023 06:14AM,230203413,SELF,TRAFFIC STOP / ENFORCEMENT,ISAAC NEWTON DR/S DAYTON AVE,NA,CIT
2/11/2023 04:55AM,230203412,PHONE,TRESPASS,2152-2331 LINCOLN WAY,NA,UTL
2/11/2023 04:00AM,230203407,SELF,LAW DEPARTMENT ASSIST,148 MM US HIGHWAY 30 W,23000545,RPT
2/11/2023 03:38AM,230203405,PHONE,DISTURBANCE & NOISE PARTY,839 DICKINSON AVE,NA,UTL
2/11/2023 03:34AM,230203404,SELF,TRESPASS,215 SE 5TH ST,NA,NOR
2/11/2023 03:24AM,230203403,SELF,TRAFFIC STOP / ENFORCEMENT,24TH ST/HAYES AVE,NA,WAR
2/11/2023 03:11AM,230203402,PHONE,SUSPICIOUS PERSON/VEH/ACTIVITY,2135-103 PRAIRIE VIEW WEST,NA,NOR
2/11/2023 02:25AM,230203396,PHONE,HIT & RUN PROPERTY DAMAGE,BEACH AVE/JACK TRICE WAY,23000544,RPT
2/11/2023 02:14AM,230203394,PHONE,PRIVATE TOW,1717 S GRAND AVE,NA,PTOW
2/11/2023 02:01AM,230203387,SELF,TRAFFIC STOP / ENFORCEMENT,LINCOLN WAY/CAMPUS AVE,23000543,ARR
2/11/2023 01:45AM,230203386,PHONE,CITIZEN CONTACT,1532 IDAHO AVE,NA,NOR
2/11/2023 01:43AM,230203385,SELF,TRAFFIC STOP / ENFORCEMENT,DUFF AVE/6TH ST,NA,WAR
2/11/2023 01:32AM,230203381,SELF,TRAFFIC STOP / ENFORCEMENT,111 DUFF AVE,23000542,ARR
2/11/2023 12:57AM,230203378,PHONE,PRIVATE TOW,1407 S GRAND AVE,NA,PTOW
2/11/2023 12:47AM,230203377,PHONE,PRIVATE TOW,601 S 17TH ST,NA,PTOW
2/11/2023 12:36AM,230203373,PHONE,SUSPICIOUS PERSON/VEH/ACTIVITY,STANTON AVE/CHAMBERLAIN ST,NA,NAT
2/11/2023 12:35AM,230203372,SELF,TRAFFIC STOP / ENFORCEMENT,1009 ROOSEVELT AVE,23000541,ARR
2/11/2023 12:24AM,230203367,PHONE,PRIVATE TOW,230 CAMPUS AVE,NA,PTOW
2/11/2023 12:10AM,230203364,SELF,CITIZEN CONTACT,115 5TH ST,NA,NOR
2/10/2023 11:58PM,230203359,SELF,LAW DEPARTMENT ASSIST,318-214 E LINCOLN WAY,23000540,ARR
2/10/2023 11:07PM,230203350,PHONE,DISTURBANCE & NOISE PARTY,1400-214 COCONINO RD,NA,NOR
2/10/2023 10:37PM,230203345,PHONE,TRESPASS,2700 LINCOLN WAY,NA,ASC
2/10/2023 10:32PM,230203344,PHONE,GENERAL ALARM BANK / RESIDENTI,400-101 S DUFF AVE,NA,BIL
2/10/2023 09:57PM,230203339,PHONE,TRESPASS,422 STONEHAVEN DR,NA,ASC
2/10/2023 09:53PM,230203336,SELF,TRAFFIC STOP / ENFORCEMENT,24TH ST/HOOVER AVE,NA,WAR
2/10/2023 09:39PM,230203334,PHONE,911 HANG UP / INCOMPLETE CALL,4322 MARICOPA DR,23000539,RPT
2/10/2023 09:08PM,230203326,PHONE,RECKLESS DRIVER,WOOD ST/STATE AVE,23000537,RPT
2/10/2023 08:35PM,230203318,PHONE,SCAM,3500-31 GRAND AVE,23000536,RPT
2/10/2023 08:33PM,230203315,PHONE,DISORDERLY CONDUCT,318 E LINCOLN WAY,NA,ASC
2/10/2023 08:30PM,230203313,PHONE,JUVENILE TROUBLE,3105 GRAND AVE,NA,UTL
2/10/2023 08:26PM,230203312,SELF,TRAFFIC STOP / ENFORCEMENT,EISENHOWER CIR/EISENHOWER AVE,NA,CIT
2/10/2023 08:21PM,230203309,PHONE,MEDICAL ASSIST/AMBULANCE CALL,1320-101 DICKINSON AVE,NA,NRSP
2/10/2023 08:20PM,230203307,PHONE,GENERAL ALARM BANK / RESIDENTI,1220 S DUFF AVE,NA,BIL
2/10/2023 07:33PM,230203292,SELF,TRAFFIC STOP / ENFORCEMENT,LYNN AVE/LINCOLN WAY,NA,WAR
2/10/2023 07:26PM,230203289,SELF,TRAFFIC STOP / ENFORCEMENT,CENTER DR/UNIVERSITY BLVD,NA,WAR
2/10/2023 07:16PM,230203282,SELF,TRAFFIC STOP / ENFORCEMENT,1600-BLK BLOOMINGTON RD,NA,WAR
2/10/2023 06:39PM,230203272,PHONE,OUTREACH,515 CLARK AVE,NA,ASC
2/10/2023 06:34PM,230203271,SELF,TRAFFIC STOP / ENFORCEMENT,ONTARIO ST/HYLAND AVE,NA,WAR
2/10/2023 05:59PM,230203267,PHONE,HARASSMENT,619 BURNETT AVE,NA,NOR
2/10/2023 05:55PM,230203265,SELF,TRAFFIC STOP / ENFORCEMENT,LINCOLN WAY/GRAND AVE,NA,WAR
2/10/2023 05:53PM,230203264,PHONE,VIOLATION OF NO CONTACT ORDER,404 GARDEN RD,23000538,RPT
2/10/2023 05:49PM,230203263,SELF,TRAFFIC STOP / ENFORCEMENT,600-BLK E 13TH ST,NA,CIT
2/10/2023 05:47PM,230203262,PHONE,THEFT / FRAUD / FORGERY,3105 GRAND AVE,23000535,RPT
2/10/2023 05:36PM,230203260,SELF,TRAFFIC STOP / ENFORCEMENT,710 E 13TH ST,NA,WAR
2/10/2023 05:36PM,230203258,PHONE,MEDICAL ASSIST/AMBULANCE CALL,421-103 STONEHAVEN DR,NA,NRSP
2/10/2023 05:12PM,230203247,PHONE,MOTORIST ASSISTANCE,1300-BLK S DUFF AVE,NA,DUP
2/10/2023 05:09PM,230203246,PHONE,CIVIL MATTER,3004 NORTHWOOD DR,NA,NAT
2/10/2023 05:09PM,230203245,PHONE,LAW DEPARTMENT ASSIST,416-311 BILLY SUNDAY RD,NA,NOR
2/10/2023 05:07PM,230203244,PHONE,LAW DEPARTMENT ASSIST,3300 KINGMAN RD,NA,NOR
2/10/2023 05:02PM,230203242,PHONE,RECKLESS DRIVER,ASH AVE/MORTENSEN PKWY,NA,INFO
2/10/2023 04:55PM,230203236,PHONE,MOTORIST ASSISTANCE,1400-BLK S DUFF AVE,NA,NOR
2/10/2023 04:34PM,230203230,W911,MEDICAL ASSIST/AMBULANCE CALL,421-306 STONEHAVEN DR,NA,NRSP
2/10/2023 04:33PM,230203228,SELF,TRAFFIC STOP / ENFORCEMENT,HAYES AVE/20TH ST,NA,CIT
2/10/2023 04:32PM,230203227,PHONE,CIVIL MATTER,2700 LINCOLN WAY,NA,ASC
2/10/2023 04:14PM,230203218,PHONE,TRESPASS,229 S DUFF AVE,NA,NOR
2/10/2023 04:05PM,230203216,PHONE,CIVIL MATTER,1531 AIRPORT RD,NA,ASC
2/10/2023 03:50PM,230203214,WALK,THEFT / FRAUD / FORGERY,501-106 BELL AVE,23000532,RPT
2/10/2023 03:27PM,230203205,PHONE,MOTOR VEH CRASH/PROP DAMAGE,GRAND AVE/7TH ST,23000531,RPT
2/10/2023 03:26PM,230203203,PHONE,CIVIL MATTER,515 BROWN CT,NA,ASC
2/10/2023 03:04PM,230203198,PHONE,MEDICAL ASSIST/AMBULANCE CALL,1801-B16 20TH ST,NA,NRSP
2/10/2023 02:57PM,230203193,PHONE,SCAM,1330 NORTHWESTERN AVE,NA,INFO
2/10/2023 02:55PM,230203191,PHONE,LAW DEPARTMENT ASSIST,150 MM US HIGHWAY 30 W,NA,ASC
2/10/2023 02:28PM,230203183,PHONE,SUSPICIOUS PERSON/VEH/ACTIVITY,2602 LINCOLN WAY,NA,NOR
2/10/2023 02:24PM,230203181,PHONE,SUSPICIOUS PERSON/VEH/ACTIVITY,129 HAYWARD AVE,NA,ASC
2/10/2023 02:05PM,230203173,SELF,PARKING ENFORCEMENT/COMPLAINT,710 7TH ST,NA,NOR
2/10/2023 01:10PM,230203155,PHONE,TRESPASS,225 DUFF AVE,NA,UTL
2/10/2023 12:55PM,230203151,WALK,THEFT / FRAUD / FORGERY,117 16TH ST,23000529,RPT
2/10/2023 12:41PM,230203149,PHONE,MOTORIST ASSISTANCE,S 16TH ST/S DUFF AVE,NA,UTL
2/10/2023 12:32PM,230203146,PHONE,MOTOR VEH CRASH/PROP DAMAGE,AIRPORT RD/S DUFF AVE,23000528,RPT
2/10/2023 12:24PM,230203144,PHONE,TRESPASS,229 S DUFF AVE,NA,NOR
2/10/2023 11:58AM,230203139,SELF,TRAFFIC STOP / ENFORCEMENT,HAYWARD AVE/KNAPP ST,NA,CIT
2/10/2023 11:14AM,230203134,PHONE,JUVENILE TROUBLE,820 MILLER AVE,NA,ASC
2/10/2023 10:44AM,230203126,W911,MEDICAL ASSIST/AMBULANCE CALL,1325-202 COCONINO RD,NA,NRSP
2/10/2023 09:52AM,230203115,SELF,TRAFFIC STOP / ENFORCEMENT,5TH ST/ALLAN DR,NA,NAT
2/10/2023 09:43AM,230203113,PHONE,FIGHT IN PROGRESS,1428-103 WALTON DR,23000526,RPT
2/10/2023 09:23AM,230203108,W911,MEDICAL ASSIST/AMBULANCE CALL,4009 FLETCHER BLVD,NA,NRSP
2/10/2023 09:03AM,230203100,PHONE,CIVIL MATTER,616 MEADOW PL,NA,NOR
2/10/2023 08:38AM,230203094,PHONE,EQUIPMENT/SIGN MALFUNCTION,9TH ST/GRAND AVE,NA,NOR
2/10/2023 07:39AM,230203078,W911,MEDICAL ASSIST/AMBULANCE CALL,419-1 S WALNUT AVE,NA,NRSP
2/10/2023 07:16AM,230203074,PHONE,DISORDERLY CONDUCT,225 S KELLOGG AVE,NA,NOR
2/10/2023 06:18AM,230203070,PHONE,DISORDERLY CONDUCT,CAMPUS AVE/WEST ST,NA,UTL
2/10/2023 06:07AM,230203069,PHONE,RECKLESS DRIVER,UNIVERSITY BLVD/AIRPORT RD,NA,UTL
2/10/2023 05:47AM,230203068,PHONE,SUSPICIOUS PERSON/VEH/ACTIVITY,100 DAYTON AVE,NA,NOR
2/10/2023 04:43AM,230203066,SELF,CITIZEN CONTACT,215 SE 5TH ST,NA,NOR
2/10/2023 04:35AM,230203065,SELF,TRAFFIC STOP / ENFORCEMENT,LINCOLN WAY/DUFF AVE,NA,WAR
2/10/2023 04:32AM,230203064,PHONE,PRIVATE TOW,1407 S GRAND AVE,NA,PTOW
2/10/2023 02:51AM,230203062,PHONE,PRIVATE TOW,2700 LINCOLN WAY,NA,PTOW
2/10/2023 02:34AM,230203061,PHONE,PRIVATE TOW,2320 LINCOLN WAY,NA,PTOW
2/10/2023 02:32AM,230203059,PHONE,PRIVATE TOW,601 S 17TH ST,NA,PTOW
2/10/2023 02:03AM,230203056,SELF,TRAFFIC STOP / ENFORCEMENT,LINCOLN WAY/CAMPUS AVE,23000524,ARR
2/10/2023 01:59AM,230203055,PHONE,THEFT / FRAUD / FORGERY,126-101 WELCH AVE,23000525,RPT
2/10/2023 01:35AM,230203052,SELF,TRAFFIC STOP / ENFORCEMENT,100-BLK S 5TH ST,NA,CIT
2/10/2023 01:33AM,230203050,SELF,TRAFFIC STOP / ENFORCEMENT,2812 LINCOLN WAY,NA,WAR
2/10/2023 01:15AM,230203046,SELF,POSSESSION UNDERAGE,216-103 STANTON AVE,23000523,RPT
